% Model:              Simulação_oficial_V2.mph
% Version:            COMSOL 6.1.0.282
% Date:               Nov 18 2025, 07:20
% Table:              Table 7 - Volume Integration 2
% angle                                           lambda                                            Electric field norm (V*m^2)
15                                                645                                               1.942635587932441E-14
15                                                650                                               1.7835751496435877E-14
15                                                655                                               1.641131102166432E-14
15                                                660                                               1.51836883572027E-14
15                                                665                                               1.4196211048410743E-14
15                                                670                                               1.3413402038678408E-14
15                                                675                                               1.2859616144730434E-14
15                                                680                                               1.259454525534676E-14
15                                                685                                               1.2709151252299132E-14
15                                                690                                               1.3263904431180615E-14
15                                                695                                               1.4114953334883737E-14
15                                                700                                               1.464433241979333E-14
15                                                705                                               1.4014350403683284E-14
15                                                710                                               1.2436695215739795E-14
15                                                715                                               1.0853686369569514E-14
15                                                720                                               9.630932805841157E-15
15                                                725                                               8.751167094434355E-15
15                                                730                                               8.104380049004769E-15
15                                                735                                               7.603241803508035E-15
15                                                740                                               7.194687272152482E-15
15                                                745                                               6.848113177898076E-15
15                                                750                                               6.545484849867339E-15
15                                                755                                               6.275703979941079E-15
15                                                760                                               6.035798274335363E-15
15                                                765                                               5.817058557086106E-15
15                                                770                                               5.615087892941057E-15
15                                                775                                               5.427461027749233E-15
15                                                780                                               5.252306179885738E-15
15                                                785                                               5.088137603117227E-15
15                                                790                                               4.9337489743495885E-15
15                                                795                                               4.788142377767708E-15
15                                                800                                               4.65047912092364E-15
30                                                300                                               8.172166639073231E-15
30                                                305                                               8.150585354565692E-15
30                                                310                                               8.137470673398492E-15
30                                                315                                               8.111455059705482E-15
30                                                320                                               8.082446312908298E-15
30                                                325                                               8.138162062714807E-15
30                                                330                                               8.20637511119775E-15
30                                                335                                               8.219708699386497E-15
30                                                340                                               8.20831866116081E-15
30                                                345                                               8.183710272948155E-15
30                                                350                                               8.145390273117437E-15
30                                                355                                               8.115750886482003E-15
30                                                360                                               8.133546451034624E-15
30                                                365                                               8.152492313611914E-15
30                                                370                                               8.172942409072996E-15
30                                                375                                               8.195003890184083E-15
30                                                380                                               8.218043065061376E-15
30                                                385                                               8.213400285837032E-15
30                                                390                                               8.196627818402606E-15
30                                                395                                               8.179857273407194E-15
30                                                400                                               8.17503952150916E-15
30                                                405                                               8.181583122659965E-15
30                                                410                                               8.188546650949606E-15
30                                                415                                               8.19527371630059E-15
30                                                420                                               8.201149137216762E-15
30                                                425                                               8.207389336844566E-15
30                                                430                                               8.213975597457095E-15
30                                                435                                               8.271331223825967E-15
30                                                440                                               8.335664898636817E-15
30                                                445                                               8.401399538554485E-15
30                                                450                                               8.468509318931926E-15
30                                                455                                               8.534902770879719E-15
30                                                460                                               8.601858003308829E-15
30                                                465                                               8.669764342689007E-15
30                                                470                                               8.738590247870529E-15
30                                                475                                               8.93621260220398E-15
30                                                480                                               9.194449154794883E-15
30                                                485                                               9.465959511921693E-15
30                                                490                                               9.751702141806344E-15
30                                                495                                               1.0052772744714046E-14
30                                                500                                               1.055399578601582E-14
30                                                505                                               1.115756108185455E-14
30                                                510                                               1.1840511733947017E-14
30                                                515                                               1.2620938993728484E-14
30                                                520                                               1.3523949767437656E-14
30                                                525                                               1.4169437228585037E-14
30                                                530                                               1.4804325495380646E-14
30                                                535                                               1.5522440067945775E-14
30                                                540                                               1.6339908546542914E-14
30                                                545                                               1.728078242058346E-14
30                                                550                                               1.8291358711165883E-14
30                                                555                                               1.92049115156387E-14
30                                                560                                               2.022404295757718E-14
30                                                565                                               2.1324197068964785E-14
30                                                570                                               2.2436890832301956E-14
30                                                575                                               2.344273395581759E-14
30                                                580                                               2.4202837779224418E-14
30                                                585                                               2.4376840846061112E-14
30                                                590                                               2.4050084525411497E-14
30                                                595                                               2.350523943271165E-14
30                                                600                                               2.297759254992445E-14
30                                                605                                               2.2777176208685733E-14
30                                                610                                               2.310786855340038E-14
30                                                615                                               2.3799186894177056E-14
30                                                620                                               2.4138415697713326E-14
30                                                625                                               2.3780199611263087E-14
30                                                630                                               2.2764378983441636E-14
30                                                635                                               2.132532703042099E-14
30                                                640                                               1.975173785847615E-14
30                                                645                                               1.8257526176598476E-14
30                                                650                                               1.6967610294861152E-14
30                                                655                                               1.5961065068807054E-14
30                                                660                                               1.5317841351834515E-14
30                                                665                                               1.510628617979406E-14
30                                                670                                               1.5352439832090655E-14
30                                                675                                               1.6104023526011774E-14
30                                                680                                               1.7421019406818086E-14
30                                                685                                               1.937061452179578E-14
30                                                690                                               2.1914288751533376E-14
30                                                695                                               2.4553869453577594E-14
30                                                700                                               2.5917789443300675E-14
30                                                705                                               2.4692678463171846E-14
30                                                710                                               2.160229131768079E-14
30                                                715                                               1.8375111887053826E-14
30                                                720                                               1.56569073944955E-14
30                                                725                                               1.3523332000927177E-14
30                                                730                                               1.1873404923649297E-14
30                                                735                                               1.0591008481530419E-14
30                                                740                                               9.583650752936698E-15
30                                                745                                               8.783345374602723E-15
30                                                750                                               8.139143553075769E-15
30                                                755                                               7.611288813814398E-15
30                                                760                                               7.17650742346909E-15
30                                                765                                               6.805414722589452E-15
30                                                770                                               6.481403194677725E-15
30                                                775                                               6.194282940059024E-15
30                                                780                                               5.9367494344754566E-15
30                                                785                                               5.703430432506664E-15
30                                                790                                               5.4902949166018975E-15
30                                                795                                               5.294265857254296E-15
30                                                800                                               5.112949788826267E-15
45                                                300                                               7.98386753278598E-15
45                                                305                                               7.965485564387782E-15
45                                                310                                               7.954734375183925E-15
45                                                315                                               7.931283129067601E-15
45                                                320                                               7.904710695336525E-15
45                                                325                                               7.95938869174253E-15
45                                                330                                               8.025984396576579E-15
45                                                335                                               8.040016437022703E-15
45                                                340                                               8.030265902466428E-15
45                                                345                                               8.007619950336578E-15
45                                                350                                               7.971632641863486E-15
45                                                355                                               7.943706015799263E-15
45                                                360                                               7.96021709299996E-15
45                                                365                                               7.977808245732559E-15
45                                                370                                               7.996710658214907E-15
45                                                375                                               8.016992833625588E-15
45                                                380                                               8.03820483877796E-15
45                                                385                                               8.033424493032008E-15
45                                                390                                               8.017249818153826E-15
45                                                395                                               8.00107662355475E-15
45                                                400                                               7.99643150184434E-15
45                                                405                                               8.0027289846397E-15
45                                                410                                               8.009413862343206E-15
45                                                415                                               8.015964836898345E-15
45                                                420                                               8.02189165628386E-15
45                                                425                                               8.028154606315689E-15
45                                                430                                               8.03473745351206E-15
45                                                435                                               8.09008223995871E-15
45                                                440                                               8.152182496984057E-15
45                                                445                                               8.21568805762883E-15
45                                                450                                               8.280578763792922E-15
45                                                455                                               8.345376536558148E-15
45                                                460                                               8.41097307708546E-15
45                                                465                                               8.477643228925351E-15
45                                                470                                               8.545366742881657E-15
45                                                475                                               8.736209619400352E-15
45                                                480                                               8.985379186831201E-15
45                                                485                                               9.247833095492451E-15
45                                                490                                               9.524618187581704E-15
45                                                495                                               9.816946216555469E-15
45                                                500                                               1.0293780955779677E-14
45                                                505                                               1.0864517481409488E-14
45                                                510                                               1.1507438111708982E-14
45                                                515                                               1.2238028389180729E-14
45                                                520                                               1.3077830236612517E-14
45                                                525                                               1.3662207850020725E-14
45                                                530                                               1.4240969166631174E-14
45                                                535                                               1.49109468960388E-14
45                                                540                                               1.5692674978176405E-14
45                                                545                                               1.6608913144531733E-14
45                                                550                                               1.7599304258196473E-14
45                                                555                                               1.849365940254327E-14
45                                                560                                               1.949330126369179E-14
45                                                565                                               2.0585476579860082E-14
45                                                570                                               2.1710380949884453E-14
45                                                575                                               2.2737230466596407E-14
45                                                580                                               2.348298338572072E-14
45                                                585                                               2.3569883571262762E-14
45                                                590                                               2.313800045597802E-14
45                                                595                                               2.2507962090535885E-14
45                                                600                                               2.1845030307829847E-14
45                                                605                                               2.1355134035533948E-14
45                                                610                                               2.1193820825325855E-14
45                                                615                                               2.1330633693651224E-14
45                                                620                                               2.150030234820223E-14
45                                                625                                               2.1475667678872946E-14
45                                                630                                               2.103820606371985E-14
45                                                635                                               2.008360207700297E-14
45                                                640                                               1.8790655587403406E-14
45                                                645                                               1.7455396246950484E-14
45                                                650                                               1.6312818895761652E-14
45                                                655                                               1.5504796091570483E-14
45                                                660                                               1.5084393187152032E-14
45                                                665                                               1.497805678277452E-14
45                                                670                                               1.5157656410125867E-14
45                                                675                                               1.570997032073783E-14
45                                                680                                               1.6720593151678566E-14
45                                                685                                               1.8264466582981575E-14
45                                                690                                               2.0432632887452473E-14
45                                                695                                               2.3314744629389267E-14
45                                                700                                               2.6869902102490013E-14
45                                                705                                               3.051828584076746E-14
45                                                710                                               3.244830758621874E-14
45                                                715                                               3.183790684454703E-14
45                                                720                                               2.9016276010074815E-14
45                                                725                                               2.537844477561311E-14
45                                                730                                               2.1937123373547644E-14
45                                                735                                               1.90375271169798E-14
45                                                740                                               1.6687156903569186E-14
45                                                745                                               1.4794348390127752E-14
45                                                750                                               1.325996660966194E-14
45                                                755                                               1.2001834034305176E-14
45                                                760                                               1.0971801423582872E-14
45                                                765                                               1.0107199424619331E-14
45                                                770                                               9.369915836216164E-15
45                                                775                                               8.734562638209582E-15
45                                                780                                               8.181859140306152E-15
45                                                785                                               7.696985312039297E-15
45                                                790                                               7.268413662965332E-15
45                                                795                                               6.88707714794812E-15
45                                                800                                               6.545770252142303E-15
60                                                300                                               7.739239927866324E-15
60                                                305                                               7.72245913454469E-15
60                                                310                                               7.71302542399354E-15
60                                                315                                               7.691409539033582E-15
60                                                320                                               7.666798773798693E-15
60                                                325                                               7.720203467679481E-15
60                                                330                                               7.785018754638915E-15
60                                                335                                               7.799769170150063E-15
60                                                340                                               7.791794667609364E-15
60                                                345                                               7.771274057566156E-15
60                                                350                                               7.737821413850812E-15
60                                                355                                               7.711724900850983E-15
60                                                360                                               7.726349513366549E-15
60                                                365                                               7.7419782102221E-15
60                                                370                                               7.758648059348444E-15
60                                                375                                               7.776357448625653E-15
60                                                380                                               7.7949327925535E-15
60                                                385                                               7.78966334326223E-15
60                                                390                                               7.773950441104456E-15
60                                                395                                               7.75825383999318E-15
60                                                400                                               7.753674623641959E-15
60                                                405                                               7.759620377758719E-15
60                                                410                                               7.765917644550968E-15
60                                                415                                               7.772261447547349E-15
60                                                420                                               7.778363016899171E-15
60                                                425                                               7.784768518278504E-15
60                                                430                                               7.791464361998733E-15
60                                                435                                               7.844752313190151E-15
60                                                440                                               7.904589698067356E-15
60                                                445                                               7.965875562901613E-15
60                                                450                                               8.028598072981124E-15
60                                                455                                               8.092235168078818E-15
60                                                460                                               8.157043082636221E-15
60                                                465                                               8.223108559720578E-15
60                                                470                                               8.290421514797281E-15
60                                                475                                               8.474567221329679E-15
60                                                480                                               8.714943213885564E-15
60                                                485                                               8.9692351442568E-15
60                                                490                                               9.238716585580073E-15
60                                                495                                               9.524880050969217E-15
60                                                500                                               9.980226580800895E-15
60                                                505                                               1.0524708357549967E-14
60                                                510                                               1.1140340618428624E-14
60                                                515                                               1.1842638825846103E-14
60                                                520                                               1.2652097188143854E-14
60                                                525                                               1.317368673111438E-14
60                                                530                                               1.3664699215297256E-14
60                                                535                                               1.4223632157779335E-14
60                                                540                                               1.4867714335662523E-14
60                                                545                                               1.5616635424031995E-14
60                                                550                                               1.6416339835142813E-14
60                                                555                                               1.7116640520719964E-14
60                                                560                                               1.7885920653626476E-14
60                                                565                                               1.8698726213551558E-14
60                                                570                                               1.950435492531393E-14
60                                                575                                               2.0243066272239758E-14
60                                                580                                               2.0888808724498558E-14
60                                                585                                               2.130287082596913E-14
60                                                590                                               2.1604554799490034E-14
60                                                595                                               2.1897102079669967E-14
60                                                600                                               2.19751477813951E-14
60                                                605                                               2.1613057449903796E-14
60                                                610                                               2.0860554425132376E-14
60                                                615                                               2.007610928062562E-14
60                                                620                                               1.964067440121859E-14
60                                                625                                               1.9585718538464463E-14
60                                                630                                               1.9773501654049182E-14
60                                                635                                               1.9871750801995293E-14
60                                                640                                               1.9475473293098266E-14
60                                                645                                               1.851855184756875E-14
60                                                650                                               1.7412273170973137E-14
60                                                655                                               1.6620794577140895E-14
60                                                660                                               1.622798276626417E-14
60                                                665                                               1.5866675161299502E-14
60                                                670                                               1.553793214116408E-14
60                                                675                                               1.5654063031754282E-14
60                                                680                                               1.647451899520077E-14
60                                                685                                               1.8038444723335096E-14
60                                                690                                               2.0352173171116953E-14
60                                                695                                               2.3447846175805257E-14
60                                                700                                               2.7295187337901996E-14
60                                                705                                               3.147938177886458E-14
60                                                710                                               3.446002207267972E-14
60                                                715                                               3.52946005219153E-14
60                                                720                                               3.360719825272609E-14
60                                                725                                               3.037058490995915E-14
60                                                730                                               2.6785944986742994E-14
60                                                735                                               2.3507246403412287E-14
60                                                740                                               2.072487134619164E-14
60                                                745                                               1.842283289603873E-14
60                                                750                                               1.6525127981347728E-14
60                                                755                                               1.495183490115857E-14
60                                                760                                               1.3653171499954095E-14
60                                                765                                               1.2557124732172091E-14
60                                                770                                               1.1618667873503191E-14
60                                                775                                               1.0807257450842735E-14
60                                                780                                               1.0099368622184245E-14
60                                                785                                               9.476724043665519E-15
60                                                790                                               8.924980913324677E-15
60                                                795                                               8.43276722981099E-15
60                                                800                                               7.990974243626885E-15
75                                                300                                               7.525554820170018E-15
75                                                305                                               7.509947514671062E-15
75                                                310                                               7.50174021989648E-15
75                                                315                                               7.482280058649994E-15
75                                                320                                               7.46017363644887E-15
75                                                325                                               7.511859905881262E-15
75                                                330                                               7.574295041445642E-15
75                                                335                                               7.589946008500968E-15
75                                                340                                               7.584299675143002E-15
75                                                345                                               7.566653485176049E-15
75                                                350                                               7.536696059499844E-15
75                                                355                                               7.513260570123729E-15
75                                                360                                               7.526057314621812E-15
75                                                365                                               7.53977549562828E-15
75                                                370                                               7.554246321260564E-15
75                                                375                                               7.569395427916918E-15
75                                                380                                               7.585340738820948E-15
75                                                385                                               7.580059086842563E-15
75                                                390                                               7.565493546689462E-15
75                                                395                                               7.550964054584093E-15
75                                                400                                               7.546941766484809E-15
75                                                405                                               7.552829428933803E-15
75                                                410                                               7.55901895608898E-15
75                                                415                                               7.56542525183359E-15
75                                                420                                               7.571959017344439E-15
75                                                425                                               7.578744136729933E-15
75                                                430                                               7.585770503991251E-15
75                                                435                                               7.636330705998778E-15
75                                                440                                               7.693102256716325E-15
75                                                445                                               7.751330859170977E-15
75                                                450                                               7.81101471318461E-15
75                                                455                                               7.872574454327447E-15
75                                                460                                               7.935650843964396E-15
75                                                465                                               8.000150898214592E-15
75                                                470                                               8.066079406231277E-15
75                                                475                                               8.240601444314464E-15
75                                                480                                               8.468319854475849E-15
75                                                485                                               8.710356043369814E-15
75                                                490                                               8.968185835307543E-15
75                                                495                                               9.243555133584195E-15
75                                                500                                               9.667917831125314E-15
75                                                505                                               1.0172184627575503E-14
75                                                510                                               1.0741180758571173E-14
75                                                515                                               1.1388117999215825E-14
75                                                520                                               1.2129190954845772E-14
75                                                525                                               1.25533502754897E-14
75                                                530                                               1.291926419467264E-14
75                                                535                                               1.3325213763096727E-14
75                                                540                                               1.3790132620381785E-14
75                                                545                                               1.4339373951716185E-14
75                                                550                                               1.4943764997037683E-14
75                                                555                                               1.5503535177130005E-14
75                                                560                                               1.6181277722074228E-14
75                                                565                                               1.6993616673802195E-14
75                                                570                                               1.79247200432041E-14
75                                                575                                               1.8892954556027764E-14
75                                                580                                               1.9746555578399697E-14
75                                                585                                               2.0127131505082325E-14
75                                                590                                               2.0067398736292806E-14
75                                                595                                               1.9762196672702533E-14
75                                                600                                               1.9265230639919053E-14
75                                                605                                               1.8704412534860772E-14
75                                                610                                               1.824288674103831E-14
75                                                615                                               1.7863438585577488E-14
75                                                620                                               1.738858685965313E-14
75                                                625                                               1.6808243836735397E-14
75                                                630                                               1.6278327821709877E-14
75                                                635                                               1.5985668852598046E-14
75                                                640                                               1.603911357242394E-14
75                                                645                                               1.648712080588151E-14
75                                                650                                               1.7365619063745303E-14
75                                                655                                               1.8731267151248458E-14
75                                                660                                               2.0652121715068567E-14
75                                                665                                               2.2861152099427584E-14
75                                                670                                               2.564181753422226E-14
75                                                675                                               2.900622989216338E-14
75                                                680                                               3.273212269769589E-14
75                                                685                                               3.604309545476561E-14
75                                                690                                               3.749927663493548E-14
75                                                695                                               3.599912354019105E-14
75                                                700                                               3.213953993940024E-14
75                                                705                                               2.7513152865733802E-14
75                                                710                                               2.3335020205317287E-14
75                                                715                                               1.9892994940750508E-14
75                                                720                                               1.7205687253220965E-14
75                                                725                                               1.5269562449531125E-14
75                                                730                                               1.4153744007194835E-14
75                                                735                                               1.4003394446377702E-14
75                                                740                                               1.4922563661423408E-14
75                                                745                                               1.6742130110562978E-14
75                                                750                                               1.8809640074696538E-14
75                                                755                                               2.0135480016661304E-14
75                                                760                                               2.0112673965196934E-14
75                                                765                                               1.9084996419516503E-14
75                                                770                                               1.763119697504984E-14
75                                                775                                               1.613597436175932E-14
75                                                780                                               1.4764052213191977E-14
75                                                785                                               1.3558919769673159E-14
75                                                790                                               1.2515159384717693E-14
75                                                795                                               1.1612310634969056E-14
75                                                800                                               1.0827980197877463E-14
