% Model:              Simulação_oficial_V3.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 27 2026, 12:26
% Table:              Table 9 - Volume Integration 2
% angle                                           lambda                                            Electric field norm (V*m^2)
15                                                565                                               2.1818916528886955E-14
15                                                570                                               2.308048491327391E-14
15                                                575                                               2.462821969824117E-14
15                                                580                                               2.6528857032010703E-14
15                                                585                                               2.848248949337387E-14
15                                                590                                               3.032979235182505E-14
15                                                595                                               3.211332168024422E-14
15                                                600                                               3.3627962834885605E-14
15                                                605                                               3.45087210636667E-14
15                                                610                                               3.431091004799216E-14
15                                                615                                               3.289213837123562E-14
15                                                620                                               3.076712673018087E-14
15                                                625                                               2.8464669667957765E-14
15                                                630                                               2.6185216283674296E-14
15                                                635                                               2.4077760514613518E-14
15                                                640                                               2.220787114232751E-14
15                                                645                                               2.0593972353754902E-14
15                                                650                                               1.923415532194192E-14
15                                                655                                               1.8122878765430034E-14
15                                                660                                               1.7265304740380112E-14
15                                                665                                               1.6688472602094956E-14
15                                                670                                               1.6360479766947427E-14
15                                                675                                               1.629368032630035E-14
15                                                680                                               1.650156693226121E-14
15                                                685                                               1.700708279645658E-14
15                                                690                                               1.7857509338650653E-14
15                                                695                                               1.913860082037904E-14
15                                                700                                               2.0984599827963353E-14
15                                                705                                               2.354018181773049E-14
15                                                710                                               2.654935292783393E-14
15                                                715                                               2.9674292645365666E-14
15                                                720                                               3.15098063408708E-14
15                                                725                                               3.066544342101036E-14
15                                                730                                               2.7637345055709377E-14
15                                                735                                               2.402027365863525E-14
15                                                740                                               2.0771924022677637E-14
15                                                745                                               1.8123610729846754E-14
15                                                750                                               1.6018088907956686E-14
15                                                755                                               1.4340288020188128E-14
15                                                760                                               1.3004714326653425E-14
15                                                765                                               1.1913266567628205E-14
15                                                770                                               1.1004621942710204E-14
15                                                775                                               1.0238013732190738E-14
15                                                780                                               9.583600181354692E-15
15                                                785                                               9.019274026262616E-15
15                                                790                                               8.528447983710189E-15
15                                                795                                               8.098529878474835E-15
15                                                800                                               7.71987000956946E-15
30                                                300                                               9.198303086505913E-15
30                                                305                                               9.170541358470308E-15
30                                                310                                               9.156147874047681E-15
30                                                315                                               9.127303987370574E-15
30                                                320                                               9.096044080114061E-15
30                                                325                                               9.16956702436304E-15
30                                                330                                               9.257531513259628E-15
30                                                335                                               9.279579872641823E-15
30                                                340                                               9.2722593536075E-15
30                                                345                                               9.24891364294107E-15
30                                                350                                               9.209143462898146E-15
30                                                355                                               9.178953475727301E-15
30                                                360                                               9.199963107079317E-15
30                                                365                                               9.222130694163788E-15
30                                                370                                               9.245377018681325E-15
30                                                375                                               9.269654455816073E-15
30                                                380                                               9.294922162616831E-15
30                                                385                                               9.29048295264171E-15
30                                                390                                               9.273085099172541E-15
30                                                395                                               9.255729115078867E-15
30                                                400                                               9.252546341958864E-15
30                                                405                                               9.262713344799776E-15
30                                                410                                               9.27324900378102E-15
30                                                415                                               9.283904818509813E-15
30                                                420                                               9.29443411793949E-15
30                                                425                                               9.305257009766424E-15
30                                                430                                               9.316357359638804E-15
30                                                435                                               9.385836970336788E-15
30                                                440                                               9.463270084269086E-15
30                                                445                                               9.542249213090085E-15
30                                                450                                               9.622761538106908E-15
30                                                455                                               9.704480748917154E-15
30                                                460                                               9.78741275488967E-15
30                                                465                                               9.871592417162851E-15
30                                                470                                               9.95701117224492E-15
30                                                475                                               1.0185737666794697E-14
30                                                480                                               1.0482611577309541E-14
30                                                485                                               1.0795309821604648E-14
30                                                490                                               1.1125133659012388E-14
30                                                495                                               1.1473605359602554E-14
30                                                500                                               1.2026568589148276E-14
30                                                505                                               1.2687197831195508E-14
30                                                510                                               1.3434776599548069E-14
30                                                515                                               1.4290762578489823E-14
30                                                520                                               1.5284524946843988E-14
30                                                525                                               1.593547944967971E-14
30                                                530                                               1.653604113548534E-14
30                                                535                                               1.7194654123553457E-14
30                                                540                                               1.7925716856748164E-14
30                                                545                                               1.8753679388510013E-14
30                                                550                                               1.963167768393858E-14
30                                                555                                               2.0425730904403216E-14
30                                                560                                               2.1350373142085885E-14
30                                                565                                               2.2426452016848826E-14
30                                                570                                               2.36792756096554E-14
30                                                575                                               2.5153750766128457E-14
30                                                580                                               2.6916652930027745E-14
30                                                585                                               2.870154143265775E-14
30                                                590                                               3.0378866034179754E-14
30                                                595                                               3.1965169617656134E-14
30                                                600                                               3.3253348603684997E-14
30                                                605                                               3.397189146406191E-14
30                                                610                                               3.377547688209674E-14
30                                                615                                               3.2488709252277775E-14
30                                                620                                               3.046784182803086E-14
30                                                625                                               2.816675339368033E-14
30                                                630                                               2.5793835833709137E-14
30                                                635                                               2.3527096028848316E-14
30                                                640                                               2.145652340451696E-14
30                                                645                                               1.961028657877691E-14
30                                                650                                               1.7983118971682313E-14
30                                                655                                               1.655532015553239E-14
30                                                660                                               1.5309391339934E-14
30                                                665                                               1.426942776393324E-14
30                                                670                                               1.3353372798334733E-14
30                                                675                                               1.2543341713828622E-14
30                                                680                                               1.1825547617319318E-14
30                                                685                                               1.1189957478384223E-14
30                                                690                                               1.0630455764012687E-14
30                                                695                                               1.0145772037608084E-14
30                                                700                                               9.741458979737278E-15
30                                                705                                               9.432880388292431E-15
30                                                710                                               9.23295270239431E-15
30                                                715                                               9.103359111236202E-15
30                                                720                                               8.923351563642825E-15
30                                                725                                               8.533680813742142E-15
30                                                730                                               7.982083273570608E-15
30                                                735                                               7.456624957175156E-15
30                                                740                                               7.040286005066773E-15
30                                                745                                               6.721486057076999E-15
30                                                750                                               6.47052307691631E-15
30                                                755                                               6.266661429821232E-15
30                                                760                                               6.101800268200623E-15
30                                                765                                               5.9672766929695E-15
30                                                770                                               5.86021662959227E-15
30                                                775                                               5.779827214066953E-15
30                                                780                                               5.725908618478229E-15
30                                                785                                               5.698465230199396E-15
30                                                790                                               5.697083332433381E-15
30                                                795                                               5.720847462987773E-15
30                                                800                                               5.769022470023215E-15
45                                                300                                               9.321976734702353E-15
45                                                305                                               9.304110428505726E-15
45                                                310                                               9.29743796713982E-15
45                                                315                                               9.276964082829633E-15
45                                                320                                               9.253657156622102E-15
45                                                325                                               9.325016426372544E-15
45                                                330                                               9.40930682526712E-15
45                                                335                                               9.433098650000085E-15
45                                                340                                               9.429660986391752E-15
45                                                345                                               9.411299435627674E-15
45                                                350                                               9.377643984032367E-15
45                                                355                                               9.352689685763103E-15
45                                                360                                               9.37583567312174E-15
45                                                365                                               9.400065352556847E-15
45                                                370                                               9.425477521983842E-15
45                                                375                                               9.452126649252277E-15
45                                                380                                               9.479764208164975E-15
45                                                385                                               9.479075913422762E-15
45                                                390                                               9.465922756204942E-15
45                                                395                                               9.45270497990334E-15
45                                                400                                               9.452326113161334E-15
45                                                405                                               9.464064802013265E-15
45                                                410                                               9.476087414787774E-15
45                                                415                                               9.487916966442203E-15
45                                                420                                               9.499071617628986E-15
45                                                425                                               9.510424185250385E-15
45                                                430                                               9.521964750010462E-15
45                                                435                                               9.58738391463246E-15
45                                                440                                               9.660093879841807E-15
45                                                445                                               9.734172131245611E-15
45                                                450                                               9.809604216132595E-15
45                                                455                                               9.884951819157703E-15
45                                                460                                               9.961048176328599E-15
45                                                465                                               1.0038168550292521E-14
45                                                470                                               1.0116304690386132E-14
45                                                475                                               1.0329902961370305E-14
45                                                480                                               1.0607441449348393E-14
45                                                485                                               1.0899218025585083E-14
45                                                490                                               1.12063138784403E-14
45                                                495                                               1.1530003741911827E-14
45                                                500                                               1.2054359510912053E-14
45                                                505                                               1.2681853737324987E-14
45                                                510                                               1.3389590744650436E-14
45                                                515                                               1.419437495002647E-14
45                                                520                                               1.511682867117986E-14
45                                                525                                               1.5738518275119885E-14
45                                                530                                               1.6333708474027988E-14
45                                                535                                               1.70121917708724E-14
45                                                540                                               1.780476369737292E-14
45                                                545                                               1.8749448850956303E-14
45                                                550                                               1.9796604872273566E-14
45                                                555                                               2.0770010516678707E-14
45                                                560                                               2.1864359316481496E-14
45                                                565                                               2.3085760289646048E-14
45                                                570                                               2.4461239787534983E-14
45                                                575                                               2.6050604122669665E-14
45                                                580                                               2.7949059878249132E-14
45                                                585                                               2.990552268689876E-14
45                                                590                                               3.175460035077544E-14
45                                                595                                               3.335378838497848E-14
45                                                600                                               3.4184530280236385E-14
45                                                605                                               3.3809781283630494E-14
45                                                610                                               3.218808528924591E-14
45                                                615                                               2.970333150784149E-14
45                                                620                                               2.710729098697437E-14
45                                                625                                               2.469235708199836E-14
45                                                630                                               2.2478641099240672E-14
45                                                635                                               2.0525425811461917E-14
45                                                640                                               1.8849944865230852E-14
45                                                645                                               1.7451136785991352E-14
45                                                650                                               1.632361417431636E-14
45                                                655                                               1.5463571405773804E-14
45                                                660                                               1.487218474666959E-14
45                                                665                                               1.455070438378009E-14
45                                                670                                               1.4446364795705664E-14
45                                                675                                               1.4562060301360654E-14
45                                                680                                               1.4913451042033728E-14
45                                                685                                               1.5534144985599574E-14
45                                                690                                               1.6482705700276904E-14
45                                                695                                               1.784939848690561E-14
45                                                700                                               1.9753887580617052E-14
45                                                705                                               2.2267791453452498E-14
45                                                710                                               2.4920508842969398E-14
45                                                715                                               2.7026486311377243E-14
45                                                720                                               2.7202639072924042E-14
45                                                725                                               2.5153515902135718E-14
45                                                730                                               2.2172801910543633E-14
45                                                735                                               1.938732348720501E-14
45                                                740                                               1.7141690207794572E-14
45                                                745                                               1.5407763059207545E-14
45                                                750                                               1.4075841713860214E-14
45                                                755                                               1.304606269067141E-14
45                                                760                                               1.2254464282281418E-14
45                                                765                                               1.1635143418205794E-14
45                                                770                                               1.1148517670143482E-14
45                                                775                                               1.0768792469147065E-14
45                                                780                                               1.0477439527531651E-14
45                                                785                                               1.0261037371424307E-14
45                                                790                                               1.0109785976412131E-14
45                                                795                                               1.001661826580503E-14
45                                                800                                               9.976838563539761E-15
60                                                300                                               9.258160055208407E-15
60                                                305                                               9.255892282211492E-15
60                                                310                                               9.261376371559338E-15
60                                                315                                               9.253402733227397E-15
60                                                320                                               9.241693522899955E-15
60                                                325                                               9.312135598353702E-15
60                                                330                                               9.39352538723333E-15
60                                                335                                               9.421619108402746E-15
60                                                340                                               9.425213521122929E-15
60                                                345                                               9.414889665379726E-15
60                                                350                                               9.390365736905102E-15
60                                                355                                               9.372795159400738E-15
60                                                360                                               9.396304181645077E-15
60                                                365                                               9.420686459001828E-15
60                                                370                                               9.445931896166633E-15
60                                                375                                               9.472087690668105E-15
60                                                380                                               9.499111763569018E-15
60                                                385                                               9.501344823640096E-15
60                                                390                                               9.492540542924714E-15
60                                                395                                               9.483544665374353E-15
60                                                400                                               9.485940739144313E-15
60                                                405                                               9.4990904750153E-15
60                                                410                                               9.512391328677598E-15
60                                                415                                               9.525479450637147E-15
60                                                420                                               9.537961212220874E-15
60                                                425                                               9.550510735804034E-15
60                                                430                                               9.56312760078361E-15
60                                                435                                               9.624054220034416E-15
60                                                440                                               9.691551735907528E-15
60                                                445                                               9.760310684260106E-15
60                                                450                                               9.83032336250361E-15
60                                                455                                               9.900514771505526E-15
60                                                460                                               9.971513891649749E-15
60                                                465                                               1.0043534620833632E-14
60                                                470                                               1.011657872234776E-14
60                                                475                                               1.0312024784776497E-14
60                                                480                                               1.0565599123131994E-14
60                                                485                                               1.0832538827698675E-14
60                                                490                                               1.1113898360734278E-14
60                                                495                                               1.1410924127101521E-14
60                                                500                                               1.1885156156121458E-14
60                                                505                                               1.2450090742828555E-14
60                                                510                                               1.3085518192499165E-14
60                                                515                                               1.3806480927205878E-14
60                                                520                                               1.4632410660253677E-14
60                                                525                                               1.5182219909218426E-14
60                                                530                                               1.5707870628752394E-14
60                                                535                                               1.6306631480148943E-14
60                                                540                                               1.700004439977872E-14
60                                                545                                               1.7814250285672248E-14
60                                                550                                               1.870288913084574E-14
60                                                555                                               1.9530182349131348E-14
60                                                560                                               2.0494354623579227E-14
60                                                565                                               2.1638687686436975E-14
60                                                570                                               2.3019996601950582E-14
60                                                575                                               2.4693418507762085E-14
60                                                580                                               2.6681074857450545E-14
60                                                585                                               2.854735364385833E-14
60                                                590                                               2.99640950957071E-14
60                                                595                                               3.0808387563037206E-14
60                                                600                                               3.084026766837545E-14
60                                                605                                               3.011141004502632E-14
60                                                610                                               2.887932654509472E-14
60                                                615                                               2.7277047209410448E-14
60                                                620                                               2.5479156513081973E-14
60                                                625                                               2.365991852931288E-14
60                                                630                                               2.1968116624643723E-14
60                                                635                                               2.0565529546687513E-14
60                                                640                                               1.950793382899076E-14
60                                                645                                               1.8780330553351354E-14
60                                                650                                               1.834700506467501E-14
60                                                655                                               1.817621590377188E-14
60                                                660                                               1.8244604403587977E-14
60                                                665                                               1.848227112942867E-14
60                                                670                                               1.8921897194346466E-14
60                                                675                                               1.958088317167361E-14
60                                                680                                               2.0490214268183386E-14
60                                                685                                               2.169732616401012E-14
60                                                690                                               2.3270736543448507E-14
60                                                695                                               2.5305651135473016E-14
60                                                700                                               2.7925518203693125E-14
60                                                705                                               3.1228256717908466E-14
60                                                710                                               3.48718598352018E-14
60                                                715                                               3.8713545054056194E-14
60                                                720                                               4.1757982601174217E-14
60                                                725                                               4.256305145012854E-14
60                                                730                                               4.053580443780839E-14
60                                                735                                               3.670193184736782E-14
60                                                740                                               3.250356733170272E-14
60                                                745                                               2.874195037332786E-14
60                                                750                                               2.563354979921157E-14
60                                                755                                               2.3139049219835996E-14
60                                                760                                               2.1176093200359642E-14
60                                                765                                               1.9613687838804415E-14
60                                                770                                               1.8362117632973828E-14
60                                                775                                               1.7358533605749966E-14
60                                                780                                               1.6555770192926927E-14
60                                                785                                               1.591855057636294E-14
60                                                790                                               1.5420497732383542E-14
60                                                795                                               1.5041692239812046E-14
60                                                800                                               1.476705438217946E-14
75                                                300                                               9.102560382437255E-15
75                                                305                                               9.122187656502646E-15
75                                                310                                               9.144850243482614E-15
75                                                315                                               9.153707562043318E-15
75                                                320                                               9.15732747860347E-15
75                                                325                                               9.229139183333882E-15
75                                                330                                               9.30928259030861E-15
75                                                335                                               9.343867445327055E-15
75                                                340                                               9.356804662213825E-15
75                                                345                                               9.356739768234131E-15
75                                                350                                               9.343532650758156E-15
75                                                355                                               9.335129716167328E-15
75                                                360                                               9.359377297969227E-15
75                                                365                                               9.384191679029888E-15
75                                                370                                               9.409400827272919E-15
75                                                375                                               9.435036685349234E-15
75                                                380                                               9.461365051529673E-15
75                                                385                                               9.467095394756865E-15
75                                                390                                               9.46347327439028E-15
75                                                395                                               9.459491782941566E-15
75                                                400                                               9.465281911346788E-15
75                                                405                                               9.480291753060691E-15
75                                                410                                               9.495277126625012E-15
75                                                415                                               9.510052127001291E-15
75                                                420                                               9.52436755337909E-15
75                                                425                                               9.538581610008765E-15
75                                                430                                               9.552706524332806E-15
75                                                435                                               9.60880270620235E-15
75                                                440                                               9.670610693339004E-15
75                                                445                                               9.733516528247444E-15
75                                                450                                               9.797520950877522E-15
75                                                455                                               9.862126744733803E-15
75                                                460                                               9.927600516977252E-15
75                                                465                                               9.994049890954105E-15
75                                                470                                               1.0061487400819823E-14
75                                                475                                               1.0235581846150595E-14
75                                                480                                               1.0460609058600322E-14
75                                                485                                               1.0697686334990665E-14
75                                                490                                               1.0947799028698534E-14
75                                                495                                               1.1212120722978944E-14
75                                                500                                               1.1625044666347111E-14
75                                                505                                               1.2114631815958029E-14
75                                                510                                               1.2664825354742012E-14
75                                                515                                               1.3289227248917588E-14
75                                                520                                               1.4005321416421538E-14
75                                                525                                               1.4467676494045163E-14
75                                                530                                               1.4903351328894493E-14
75                                                535                                               1.5400735182375916E-14
75                                                540                                               1.5980071974763104E-14
75                                                545                                               1.6665142322843806E-14
75                                                550                                               1.7413449056581777E-14
75                                                555                                               1.8095733006430855E-14
75                                                560                                               1.8864778797520196E-14
75                                                565                                               1.973888678681908E-14
75                                                570                                               2.0764275459445148E-14
75                                                575                                               2.2016428838016532E-14
75                                                580                                               2.35786148748801E-14
75                                                585                                               2.522341912452128E-14
75                                                590                                               2.6773249729379532E-14
75                                                595                                               2.8103688956020758E-14
75                                                600                                               2.8781170835137703E-14
75                                                605                                               2.84317186078648E-14
75                                                610                                               2.7095047214406798E-14
75                                                615                                               2.5245180169304103E-14
75                                                620                                               2.3555169121633568E-14
75                                                625                                               2.2210212399634947E-14
75                                                630                                               2.1186815078936257E-14
75                                                635                                               2.0476941195665774E-14
75                                                640                                               2.0049033381384376E-14
75                                                645                                               1.9871063930905626E-14
75                                                650                                               1.991985294959111E-14
75                                                655                                               2.0183634658597545E-14
75                                                660                                               2.065254118242357E-14
75                                                665                                               2.1231937206006245E-14
75                                                670                                               2.2000148973755168E-14
75                                                675                                               2.2977344359656737E-14
75                                                680                                               2.4194498928865806E-14
75                                                685                                               2.5695787028039327E-14
75                                                690                                               2.7541219624883355E-14
75                                                695                                               2.980753425488042E-14
75                                                700                                               3.2584229986882014E-14
75                                                705                                               3.592505357426474E-14
75                                                710                                               3.950820482256077E-14
75                                                715                                               4.3378457182659254E-14
75                                                720                                               4.703067663676165E-14
75                                                725                                               4.95552552274094E-14
75                                                730                                               4.997535576291302E-14
75                                                735                                               4.8017222633611225E-14
75                                                740                                               4.439654401373776E-14
75                                                745                                               4.0172660315775544E-14
75                                                750                                               3.609680690622924E-14
75                                                755                                               3.2503315976604174E-14
75                                                760                                               2.949817312207487E-14
75                                                765                                               2.701030673060802E-14
75                                                770                                               2.4957720196480584E-14
75                                                775                                               2.32676638171585E-14
75                                                780                                               2.1876613435863675E-14
75                                                785                                               2.0732484936232474E-14
75                                                790                                               1.97940716127191E-14
75                                                795                                               1.9029330673195626E-14
75                                                800                                               1.8413597915859543E-14
