% Model:              Simulação_oficial_V3.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 26 2026, 17:54
% Table:              Table 9 - Volume Integration 2
% angle                                           lambda                                            Electric field norm (V*m^2)
0                                                 530                                               2.2985833555328846E-14
0                                                 535                                               2.3529006942166083E-14
0                                                 540                                               2.4126967696200506E-14
0                                                 545                                               2.4795755440883224E-14
0                                                 550                                               2.5475288889090737E-14
0                                                 555                                               2.603746014779314E-14
0                                                 560                                               2.6703593779141892E-14
0                                                 565                                               2.751806890390194E-14
0                                                 570                                               2.8557523342275777E-14
0                                                 575                                               2.994416813232037E-14
0                                                 580                                               3.185162954361782E-14
0                                                 585                                               3.419557587163076E-14
0                                                 590                                               3.6958918752410855E-14
0                                                 595                                               4.018285173861705E-14
0                                                 600                                               4.347611843597156E-14
0                                                 605                                               4.609374614410062E-14
0                                                 610                                               4.7136064962037385E-14
0                                                 615                                               4.612635724102693E-14
0                                                 620                                               4.3602761092892366E-14
0                                                 625                                               4.0502712876739867E-14
0                                                 630                                               3.727020805518557E-14
0                                                 635                                               3.415625829421219E-14
0                                                 640                                               3.126760146967253E-14
0                                                 645                                               2.8677233710946234E-14
0                                                 650                                               2.6426739137059228E-14
0                                                 655                                               2.4513618846459458E-14
0                                                 660                                               2.2916669107229887E-14
0                                                 665                                               2.1657752591451686E-14
0                                                 670                                               2.0618489446212045E-14
0                                                 675                                               1.9767265894863617E-14
0                                                 680                                               1.9078971289459084E-14
0                                                 685                                               1.8532118732572933E-14
0                                                 690                                               1.8107722764273232E-14
0                                                 695                                               1.7786964859220728E-14
0                                                 700                                               1.7550832063442576E-14
0                                                 705                                               1.738378292871582E-14
0                                                 710                                               1.7275336606817592E-14
0                                                 715                                               1.7208907405542273E-14
0                                                 720                                               1.7179051116577246E-14
0                                                 725                                               1.7182015428207478E-14
0                                                 730                                               1.7215225624498302E-14
0                                                 735                                               1.7276957838088538E-14
0                                                 740                                               1.7366091417467346E-14
0                                                 745                                               1.7481894850960002E-14
0                                                 750                                               1.762384908326029E-14
0                                                 755                                               1.7791543550439106E-14
0                                                 760                                               1.7981003798205876E-14
0                                                 765                                               1.8193711184496245E-14
0                                                 770                                               1.843044025171333E-14
0                                                 775                                               1.8691364432826327E-14
0                                                 780                                               1.8976862635412504E-14
0                                                 785                                               1.9287522866901675E-14
0                                                 790                                               1.962414451884594E-14
0                                                 795                                               1.9987743127095827E-14
0                                                 800                                               2.0379558863758668E-14
15                                                300                                               1.3751815405835281E-14
15                                                305                                               1.3797303620579126E-14
15                                                310                                               1.384569712534819E-14
15                                                315                                               1.3868896631904205E-14
15                                                320                                               1.3882292367865949E-14
15                                                325                                               1.4013560241507882E-14
15                                                330                                               1.4158265646251042E-14
15                                                335                                               1.4226613334042804E-14
15                                                340                                               1.4258644204398125E-14
15                                                345                                               1.426777756891918E-14
15                                                350                                               1.425403218272419E-14
15                                                355                                               1.424643970775069E-14
15                                                360                                               1.428273842650646E-14
15                                                365                                               1.4319607107212773E-14
15                                                370                                               1.4355588319820875E-14
15                                                375                                               1.439025849644293E-14
15                                                380                                               1.4425704935748294E-14
15                                                385                                               1.443275743734051E-14
15                                                390                                               1.4426890081244825E-14
15                                                395                                               1.4420446957650452E-14
15                                                400                                               1.4431304175603536E-14
15                                                405                                               1.4458358218019878E-14
15                                                410                                               1.4485255972514744E-14
15                                                415                                               1.4513114659157453E-14
15                                                420                                               1.454287337741968E-14
15                                                425                                               1.457237487163654E-14
15                                                430                                               1.4601642317764444E-14
15                                                435                                               1.4701623758033538E-14
15                                                440                                               1.4811441510752866E-14
15                                                445                                               1.4923365292351095E-14
15                                                450                                               1.503743470838546E-14
15                                                455                                               1.5158565988663063E-14
15                                                460                                               1.5282944607945595E-14
15                                                465                                               1.5409549000655322E-14
15                                                470                                               1.5538434653671348E-14
15                                                475                                               1.5836502881062804E-14
15                                                480                                               1.622007564685287E-14
15                                                485                                               1.6629263303049725E-14
15                                                490                                               1.7066666250467317E-14
15                                                495                                               1.7535373133206068E-14
15                                                500                                               1.8213167231852133E-14
15                                                505                                               1.9009825005971455E-14
15                                                510                                               1.9905992175959927E-14
15                                                515                                               2.092092779417011E-14
15                                                520                                               2.2079675579978705E-14
15                                                525                                               2.2685929238434534E-14
15                                                530                                               2.3184232064475903E-14
15                                                535                                               2.3732615143574764E-14
15                                                540                                               2.4342369241418914E-14
15                                                545                                               2.502407279938699E-14
15                                                550                                               2.5711454229347776E-14
15                                                555                                               2.627838855675542E-14
15                                                560                                               2.6955997753164272E-14
15                                                565                                               2.7789459336889897E-14
15                                                570                                               2.884487956874106E-14
15                                                575                                               3.0228368402541544E-14
15                                                580                                               3.210288621882945E-14
15                                                585                                               3.4380831440459763E-14
15                                                590                                               3.7028318114561146E-14
15                                                595                                               4.005770751260023E-14
15                                                600                                               4.3154486347845444E-14
15                                                605                                               4.5910424467875375E-14
15                                                610                                               4.786011508023242E-14
15                                                615                                               4.842859496760371E-14
15                                                620                                               4.720846394324462E-14
15                                                625                                               4.467102411291985E-14
15                                                630                                               4.127458177550918E-14
15                                                635                                               3.7536142058415646E-14
15                                                640                                               3.391407233213303E-14
15                                                645                                               3.065712087138634E-14
15                                                650                                               2.784906377000728E-14
15                                                655                                               2.5497807148289517E-14
15                                                660                                               2.3571337792280794E-14
15                                                665                                               2.208315628330745E-14
15                                                670                                               2.0876031277423312E-14
15                                                675                                               1.9905691836576492E-14
15                                                680                                               1.913326741772971E-14
15                                                685                                               1.8524408346552144E-14
15                                                690                                               1.8049767236663425E-14
15                                                695                                               1.7685044674192463E-14
15                                                700                                               1.741079529327245E-14
15                                                705                                               1.7213428319801748E-14
15                                                710                                               1.70845664269407E-14
15                                                715                                               1.7004474680546752E-14
15                                                720                                               1.6965682241784028E-14
15                                                725                                               1.6962977170425407E-14
15                                                730                                               1.6992920380881965E-14
15                                                735                                               1.7053232308635906E-14
15                                                740                                               1.714240935384138E-14
15                                                745                                               1.7259421485247027E-14
15                                                750                                               1.7403472851018935E-14
15                                                755                                               1.757390510455121E-14
15                                                760                                               1.7766552079229503E-14
15                                                765                                               1.798283681034096E-14
15                                                770                                               1.822355819970449E-14
15                                                775                                               1.8488949012604137E-14
15                                                780                                               1.8779470125998622E-14
15                                                785                                               1.9095808734671064E-14
15                                                790                                               1.9438879387002523E-14
15                                                795                                               1.9809827808081623E-14
15                                                800                                               2.0210038287205262E-14
30                                                300                                               1.4017299627191835E-14
30                                                305                                               1.4062879352895835E-14
30                                                310                                               1.4110517758583475E-14
30                                                315                                               1.4133420221943357E-14
30                                                320                                               1.4146558969319197E-14
30                                                325                                               1.427425085205282E-14
30                                                330                                               1.4415275469900986E-14
30                                                335                                               1.4481576103326278E-14
30                                                340                                               1.4512281204585802E-14
30                                                345                                               1.45207010067017E-14
30                                                350                                               1.450674420043887E-14
30                                                355                                               1.449917422145135E-14
30                                                360                                               1.4537180516330803E-14
30                                                365                                               1.4575840846913675E-14
30                                                370                                               1.461397375248246E-14
30                                                375                                               1.4651263952789817E-14
30                                                380                                               1.4689407679507957E-14
30                                                385                                               1.4698253452569904E-14
30                                                390                                               1.469375229449315E-14
30                                                395                                               1.4688653080938604E-14
30                                                400                                               1.4700395984919246E-14
30                                                405                                               1.4727947181771615E-14
30                                                410                                               1.4755365114705932E-14
30                                                415                                               1.4783432424663593E-14
30                                                420                                               1.481276952919269E-14
30                                                425                                               1.4841860839329972E-14
30                                                430                                               1.487072783244684E-14
30                                                435                                               1.496929828830991E-14
30                                                440                                               1.5077459050784714E-14
30                                                445                                               1.518757811532647E-14
30                                                450                                               1.529968803681392E-14
30                                                455                                               1.54173630813591E-14
30                                                460                                               1.553780558938603E-14
30                                                465                                               1.5660286347543475E-14
30                                                470                                               1.5784863750799823E-14
30                                                475                                               1.607777509657825E-14
30                                                480                                               1.6454240827096055E-14
30                                                485                                               1.6854278329198297E-14
30                                                490                                               1.7280382031101785E-14
30                                                495                                               1.773555601664431E-14
30                                                500                                               1.839753181740765E-14
30                                                505                                               1.9168308371565127E-14
30                                                510                                               2.0023173473674184E-14
30                                                515                                               2.0974311094156334E-14
30                                                520                                               2.2036358921502722E-14
30                                                525                                               2.257094070924014E-14
30                                                530                                               2.3004406601498143E-14
30                                                535                                               2.34912893520383E-14
30                                                540                                               2.4058634927299245E-14
30                                                545                                               2.4740636378162373E-14
30                                                550                                               2.5502670270770653E-14
30                                                555                                               2.6222841321880594E-14
30                                                560                                               2.7093089071476668E-14
30                                                565                                               2.8124712720058162E-14
30                                                570                                               2.9333416778399275E-14
30                                                575                                               3.076856552528379E-14
30                                                580                                               3.254777036095332E-14
30                                                585                                               3.4610561604100016E-14
30                                                590                                               3.704293339484602E-14
30                                                595                                               3.9996340069733514E-14
30                                                600                                               4.329110606562915E-14
30                                                605                                               4.6563818596582074E-14
30                                                610                                               4.946584331945143E-14
30                                                615                                               5.1825661549561796E-14
30                                                620                                               5.32907956683933E-14
30                                                625                                               5.390549402256546E-14
30                                                630                                               5.330887833497784E-14
30                                                635                                               5.0983800127754886E-14
30                                                640                                               4.7139276904155034E-14
30                                                645                                               4.2620982151276863E-14
30                                                650                                               3.8277831893900677E-14
30                                                655                                               3.4553322361293344E-14
30                                                660                                               3.136261942749951E-14
30                                                665                                               2.8500599463645573E-14
30                                                670                                               2.5961259757065975E-14
30                                                675                                               2.3788814524883406E-14
30                                                680                                               2.1981342970783472E-14
30                                                685                                               2.0511245371678678E-14
30                                                690                                               1.9345209277759675E-14
30                                                695                                               1.8447314168482417E-14
30                                                700                                               1.7776855300505173E-14
30                                                705                                               1.7292087333525454E-14
30                                                710                                               1.6962898166176535E-14
30                                                715                                               1.6731421108941248E-14
30                                                720                                               1.657614175550677E-14
30                                                725                                               1.6482475961682964E-14
30                                                730                                               1.6440097912144077E-14
30                                                735                                               1.64414059874784E-14
30                                                740                                               1.6480943153485536E-14
30                                                745                                               1.6554921888181706E-14
30                                                750                                               1.6660772514860137E-14
30                                                755                                               1.6796825585640866E-14
30                                                760                                               1.695913224042223E-14
30                                                765                                               1.7148243704562818E-14
30                                                770                                               1.736470106644019E-14
30                                                775                                               1.7608661493665404E-14
30                                                780                                               1.7880424147265757E-14
30                                                785                                               1.818048614575508E-14
30                                                790                                               1.8509629759437692E-14
30                                                795                                               1.886895010447302E-14
30                                                800                                               1.925985276335817E-14
45                                                300                                               1.4331794241090795E-14
45                                                305                                               1.4370547044430068E-14
45                                                310                                               1.4412986308681607E-14
45                                                315                                               1.4431407083289424E-14
45                                                320                                               1.4440723984798056E-14
45                                                325                                               1.4566790357574428E-14
45                                                330                                               1.4706893811268552E-14
45                                                335                                               1.477098573909519E-14
45                                                340                                               1.4799047207392405E-14
45                                                345                                               1.480487215436197E-14
45                                                350                                               1.4788263648007616E-14
45                                                355                                               1.4778780150241377E-14
45                                                360                                               1.4818418006943277E-14
45                                                365                                               1.485885300846146E-14
45                                                370                                               1.4899125199314935E-14
45                                                375                                               1.493899499776993E-14
45                                                380                                               1.4979819778075136E-14
45                                                385                                               1.4989548211414597E-14
45                                                390                                               1.498515830881776E-14
45                                                395                                               1.498019554476645E-14
45                                                400                                               1.499222550484725E-14
45                                                405                                               1.5020230059307688E-14
45                                                410                                               1.5048151818671102E-14
45                                                415                                               1.5076491384314013E-14
45                                                420                                               1.5105602591386072E-14
45                                                425                                               1.5134504187735467E-14
45                                                430                                               1.516321418587145E-14
45                                                435                                               1.526278282577176E-14
45                                                440                                               1.5372022735220305E-14
45                                                445                                               1.5483165004988175E-14
45                                                450                                               1.5596234669373145E-14
45                                                455                                               1.571371821986047E-14
45                                                460                                               1.58336271669358E-14
45                                                465                                               1.5955462282473926E-14
45                                                470                                               1.6079278675800912E-14
45                                                475                                               1.637563754044573E-14
45                                                480                                               1.675636431955406E-14
45                                                485                                               1.71596394767392E-14
45                                                490                                               1.7587936661513814E-14
45                                                495                                               1.804426268988217E-14
45                                                500                                               1.8713469830750956E-14
45                                                505                                               1.948797935784509E-14
45                                                510                                               2.0338599445697767E-14
45                                                515                                               2.1273995890835598E-14
45                                                520                                               2.2304656662113887E-14
45                                                525                                               2.281815828762149E-14
45                                                530                                               2.3234016202696846E-14
45                                                535                                               2.3702131978422616E-14
45                                                540                                               2.424974803993498E-14
45                                                545                                               2.491075334386343E-14
45                                                550                                               2.5653807450070995E-14
45                                                555                                               2.6366716953951396E-14
45                                                560                                               2.7235641443643097E-14
45                                                565                                               2.8279751205236624E-14
45                                                570                                               2.9515342698773977E-14
45                                                575                                               3.095735064287441E-14
45                                                580                                               3.262646052466556E-14
45                                                585                                               3.4348997277527764E-14
45                                                590                                               3.622058286841155E-14
45                                                595                                               3.850394515919575E-14
45                                                600                                               4.123960812648235E-14
45                                                605                                               4.429308636273375E-14
45                                                610                                               4.743107840396909E-14
45                                                615                                               5.0581779831050113E-14
45                                                620                                               5.342265023537802E-14
45                                                625                                               5.6082138898291475E-14
45                                                630                                               5.84831763417579E-14
45                                                635                                               5.991616927517576E-14
45                                                640                                               5.960869669994857E-14
45                                                645                                               5.731486109168057E-14
45                                                650                                               5.3486943318911904E-14
45                                                655                                               4.889803468591234E-14
45                                                660                                               4.4202916535229334E-14
45                                                665                                               3.9840850109345716E-14
45                                                670                                               3.6046665873896996E-14
45                                                675                                               3.277851718774392E-14
45                                                680                                               2.9973916143520506E-14
45                                                685                                               2.756905475773523E-14
45                                                690                                               2.5506814681285568E-14
45                                                695                                               2.3738830493285586E-14
45                                                700                                               2.2224766102611855E-14
45                                                705                                               2.0936202711022447E-14
45                                                710                                               1.9880604248011152E-14
45                                                715                                               1.898343067468196E-14
45                                                720                                               1.8230030551736337E-14
45                                                725                                               1.761004706325509E-14
45                                                730                                               1.7114371580633677E-14
45                                                735                                               1.6733073051493234E-14
45                                                740                                               1.6455492498746116E-14
45                                                745                                               1.62708681751686E-14
45                                                750                                               1.616860054935061E-14
45                                                755                                               1.613881137660208E-14
45                                                760                                               1.6171853673904115E-14
45                                                765                                               1.625747025178327E-14
45                                                770                                               1.6389513564120882E-14
45                                                775                                               1.656404078335003E-14
45                                                780                                               1.6778870642047744E-14
45                                                785                                               1.7033073631383503E-14
45                                                790                                               1.7326463636031414E-14
45                                                795                                               1.7659549982535017E-14
45                                                800                                               1.8033540339389784E-14
60                                                300                                               1.465106145758632E-14
60                                                305                                               1.4673900820348346E-14
60                                                310                                               1.4704157464409328E-14
60                                                315                                               1.4711662073830567E-14
60                                                320                                               1.4711501166649447E-14
60                                                325                                               1.483454500727924E-14
60                                                330                                               1.497317789525587E-14
60                                                335                                               1.5032365740505963E-14
60                                                340                                               1.5054377015205285E-14
60                                                345                                               1.5054053433389196E-14
60                                                350                                               1.503104536740792E-14
60                                                355                                               1.5016599461787005E-14
60                                                360                                               1.505735392483144E-14
60                                                365                                               1.5099183561319346E-14
60                                                370                                               1.5141412754915413E-14
60                                                375                                               1.518389474404532E-14
60                                                380                                               1.522753236712587E-14
60                                                385                                               1.5237066849611545E-14
60                                                390                                               1.5231238417516394E-14
60                                                395                                               1.5224938419080855E-14
60                                                400                                               1.5236193795900363E-14
60                                                405                                               1.5263973121962582E-14
60                                                410                                               1.5291781968450557E-14
60                                                415                                               1.5319747793566403E-14
60                                                420                                               1.5347877082330588E-14
60                                                425                                               1.5375887663013154E-14
60                                                430                                               1.5403789823836494E-14
60                                                435                                               1.5505248157655406E-14
60                                                440                                               1.5616656981554037E-14
60                                                445                                               1.5729937606192446E-14
60                                                450                                               1.584510133877907E-14
60                                                455                                               1.596324114203055E-14
60                                                460                                               1.6083392647198256E-14
60                                                465                                               1.6205341685050162E-14
60                                                470                                               1.6329130118620974E-14
60                                                475                                               1.6633393829427508E-14
60                                                480                                               1.70241164760186E-14
60                                                485                                               1.7436011697962907E-14
60                                                490                                               1.78713296695491E-14
60                                                495                                               1.83328167428683E-14
60                                                500                                               1.9020387253020405E-14
60                                                505                                               1.9813882263061274E-14
60                                                510                                               2.0679572212158512E-14
60                                                515                                               2.162448472997236E-14
60                                                520                                               2.265660160644261E-14
60                                                525                                               2.318684467357447E-14
60                                                530                                               2.362262776773484E-14
60                                                535                                               2.4106921891146693E-14
60                                                540                                               2.4663307649748762E-14
60                                                545                                               2.53197393554497E-14
60                                                550                                               2.6041163189890982E-14
60                                                555                                               2.67232587866403E-14
60                                                560                                               2.7540181674999872E-14
60                                                565                                               2.851450610599254E-14
60                                                570                                               2.967992301136636E-14
60                                                575                                               3.109150196907312E-14
60                                                580                                               3.283737818593987E-14
60                                                585                                               3.4828814703821587E-14
60                                                590                                               3.7090183893447246E-14
60                                                595                                               3.9711344821895276E-14
60                                                600                                               4.255498841350776E-14
60                                                605                                               4.54515410251064E-14
60                                                610                                               4.839875421684619E-14
60                                                615                                               5.1615943964090544E-14
60                                                620                                               5.483122269574439E-14
60                                                625                                               5.80321183814777E-14
60                                                630                                               6.107293086696408E-14
60                                                635                                               6.334915557249523E-14
60                                                640                                               6.424585776888701E-14
60                                                645                                               6.341481913987442E-14
60                                                650                                               6.09473267693212E-14
60                                                655                                               5.729927979577072E-14
60                                                660                                               5.3018091640945435E-14
60                                                665                                               4.853071417304195E-14
60                                                670                                               4.4410806601503395E-14
60                                                675                                               4.070917110349344E-14
60                                                680                                               3.7421676338084744E-14
60                                                685                                               3.451789925265954E-14
60                                                690                                               3.195761653433942E-14
60                                                695                                               2.9699449632333976E-14
60                                                700                                               2.7704974924209322E-14
60                                                705                                               2.5946793825481588E-14
60                                                710                                               2.4441403455986434E-14
60                                                715                                               2.3102730087551025E-14
60                                                720                                               2.1910952575167823E-14
60                                                725                                               2.084917297221327E-14
60                                                730                                               1.9903043263513158E-14
60                                                735                                               1.9060489056239377E-14
60                                                740                                               1.83113739516788E-14
60                                                745                                               1.764727066735393E-14
60                                                750                                               1.7061585297978207E-14
60                                                755                                               1.6549842459179164E-14
60                                                760                                               1.611722779822402E-14
60                                                765                                               1.575423266617043E-14
60                                                770                                               1.5458296670451655E-14
60                                                775                                               1.522990124280122E-14
60                                                780                                               1.5069976444275472E-14
60                                                785                                               1.4979750347039852E-14
60                                                790                                               1.4961015251033997E-14
60                                                795                                               1.5015734048729506E-14
60                                                800                                               1.514532871095374E-14
75                                                300                                               1.4886640364596935E-14
75                                                305                                               1.4889884412683696E-14
75                                                310                                               1.490530676038989E-14
75                                                315                                               1.4899283527418156E-14
75                                                320                                               1.4887345313527953E-14
75                                                325                                               1.500799092574409E-14
75                                                330                                               1.5146121479843955E-14
75                                                335                                               1.520010066353191E-14
75                                                340                                               1.5215314155596242E-14
75                                                345                                               1.5207824262839132E-14
75                                                350                                               1.5177147244154243E-14
75                                                355                                               1.5156563830124366E-14
75                                                360                                               1.5197057403839885E-14
75                                                365                                               1.5238891745044318E-14
75                                                370                                               1.528154066730417E-14
75                                                375                                               1.532488711274521E-14
75                                                380                                               1.5369556387253E-14
75                                                385                                               1.537735896368321E-14
75                                                390                                               1.5368705161741592E-14
75                                                395                                               1.5359721747956596E-14
75                                                400                                               1.5369204124382677E-14
75                                                405                                               1.5396065051909876E-14
75                                                410                                               1.5423080215566564E-14
75                                                415                                               1.5450171500682176E-14
75                                                420                                               1.5477162285993803E-14
75                                                425                                               1.5504144008907845E-14
75                                                430                                               1.5531118303703454E-14
75                                                435                                               1.563523591789632E-14
75                                                440                                               1.5749765246289588E-14
75                                                445                                               1.586623008697878E-14
75                                                450                                               1.598463380513918E-14
75                                                455                                               1.610542801420454E-14
75                                                460                                               1.6228132158761898E-14
75                                                465                                               1.6352661518424088E-14
75                                                470                                               1.6479048736891418E-14
75                                                475                                               1.6794891605364844E-14
75                                                480                                               1.7200541082108176E-14
75                                                485                                               1.7627185826431446E-14
75                                                490                                               1.8077068428885734E-14
75                                                495                                               1.85529384435662E-14
75                                                500                                               1.9266510184650515E-14
75                                                505                                               2.0087692392867383E-14
75                                                510                                               2.0978785350480226E-14
75                                                515                                               2.194476302309275E-14
75                                                520                                               2.2990984903613965E-14
75                                                525                                               2.3524321338778665E-14
75                                                530                                               2.396051729747462E-14
75                                                535                                               2.444375275452525E-14
75                                                540                                               2.499730836768335E-14
75                                                545                                               2.5650948893455496E-14
75                                                550                                               2.6380782934123423E-14
75                                                555                                               2.710231106977521E-14
75                                                560                                               2.799620343451646E-14
75                                                565                                               2.9087184417481354E-14
75                                                570                                               3.0386097338938234E-14
75                                                575                                               3.18803126456588E-14
75                                                580                                               3.353302917941204E-14
75                                                585                                               3.5120869590777264E-14
75                                                590                                               3.6721565432494515E-14
75                                                595                                               3.8617188449093167E-14
75                                                600                                               4.096098373045069E-14
75                                                605                                               4.381535869549555E-14
75                                                610                                               4.7125036802430494E-14
75                                                615                                               5.077366567577002E-14
75                                                620                                               5.4154788883981984E-14
75                                                625                                               5.72220828132418E-14
75                                                630                                               6.000613959329898E-14
75                                                635                                               6.231943222979906E-14
75                                                640                                               6.392450026926972E-14
75                                                645                                               6.440616133526772E-14
75                                                650                                               6.343337865212777E-14
75                                                655                                               6.106148495688128E-14
75                                                660                                               5.763250008221168E-14
75                                                665                                               5.3473081854182973E-14
75                                                670                                               4.9435097553696946E-14
75                                                675                                               4.565830459427142E-14
75                                                680                                               4.2202770071296724E-14
75                                                685                                               3.908048240441931E-14
75                                                690                                               3.6277636673775036E-14
75                                                695                                               3.376845038656341E-14
75                                                700                                               3.152302896911165E-14
75                                                705                                               2.951830331938669E-14
75                                                710                                               2.7775745944337323E-14
75                                                715                                               2.6205564383280774E-14
75                                                720                                               2.4786503874596946E-14
75                                                725                                               2.3500372330071375E-14
75                                                730                                               2.2331656126674968E-14
75                                                735                                               2.126716349595908E-14
75                                                740                                               2.0295708973996E-14
75                                                745                                               1.9407830319316192E-14
75                                                750                                               1.8595504803792407E-14
75                                                755                                               1.785184904965416E-14
75                                                760                                               1.718213604773573E-14
75                                                765                                               1.657087220181687E-14
75                                                770                                               1.6010886334682425E-14
75                                                775                                               1.549876619724703E-14
75                                                780                                               1.5031744168646384E-14
75                                                785                                               1.4607600075559846E-14
75                                                790                                               1.4224608917674203E-14
75                                                795                                               1.3881580843155353E-14
75                                                800                                               1.3578029614615954E-14
