% Model:              Simulação_oficial_V1.mph
% Version:            COMSOL 6.1.0.282
% Date:               Oct 29 2025, 20:22
% Table:              Table 7 - Volume Integration 2
% angle                                           lambda                                            Electric field norm (V*m^2)
15                                                565                                               4.20318723734342E-14
15                                                570                                               4.297735752743815E-14
15                                                575                                               4.402570689963157E-14
15                                                580                                               4.5239039003727463E-14
15                                                585                                               4.658097448948829E-14
15                                                590                                               4.8193182834416E-14
15                                                595                                               5.024247044296825E-14
15                                                600                                               5.271121809528281E-14
15                                                605                                               5.5494972816702444E-14
15                                                610                                               5.839994321310362E-14
15                                                615                                               6.124028730380641E-14
15                                                620                                               6.373594310387074E-14
15                                                625                                               6.62110005474277E-14
15                                                630                                               6.89124143263099E-14
15                                                635                                               7.171446871992622E-14
15                                                640                                               7.436569069590421E-14
15                                                645                                               7.656119761483862E-14
15                                                650                                               7.800661165133655E-14
15                                                655                                               7.850351516928734E-14
15                                                660                                               7.800309201772737E-14
15                                                665                                               7.648309486264549E-14
15                                                670                                               7.569103130599196E-14
15                                                675                                               7.652360686960481E-14
15                                                680                                               7.918229658509213E-14
15                                                685                                               8.290803314539198E-14
15                                                690                                               8.599740891654604E-14
15                                                695                                               8.600342073135398E-14
15                                                700                                               8.140343939463726E-14
15                                                705                                               7.367408789060074E-14
15                                                710                                               6.606769953398876E-14
15                                                715                                               6.021322310509452E-14
15                                                720                                               5.590698515332794E-14
15                                                725                                               5.253002771228551E-14
15                                                730                                               4.9672262747156475E-14
15                                                735                                               4.714080707090822E-14
15                                                740                                               4.4849448466958777E-14
15                                                745                                               4.2754891909492294E-14
15                                                750                                               4.083082955717206E-14
15                                                755                                               3.905820714220412E-14
15                                                760                                               3.7444157775933916E-14
15                                                765                                               3.595567132136376E-14
15                                                770                                               3.457532771095077E-14
15                                                775                                               3.3293024895997765E-14
15                                                780                                               3.2099836477818144E-14
15                                                785                                               3.0987857890988936E-14
15                                                790                                               2.995007765590892E-14
15                                                795                                               2.898027202997532E-14
15                                                800                                               2.8072911390483605E-14
30                                                300                                               2.1171706729602095E-14
30                                                305                                               2.1318838473432722E-14
30                                                310                                               2.146254558579433E-14
30                                                315                                               2.15680770377024E-14
30                                                320                                               2.1655773525219003E-14
30                                                325                                               2.189109912211557E-14
30                                                330                                               2.2139196376758836E-14
30                                                335                                               2.2286697917119566E-14
30                                                340                                               2.2384630698598662E-14
30                                                345                                               2.2449839386052783E-14
30                                                350                                               2.2482447509959057E-14
30                                                355                                               2.251991236912938E-14
30                                                360                                               2.261147529809762E-14
30                                                365                                               2.270267314897146E-14
30                                                370                                               2.2791790080227236E-14
30                                                375                                               2.2878553458836302E-14
30                                                380                                               2.2965776849471404E-14
30                                                385                                               2.301460664207079E-14
30                                                390                                               2.304505535795729E-14
30                                                395                                               2.3073547484914305E-14
30                                                400                                               2.312348059301619E-14
30                                                405                                               2.31935736333047E-14
30                                                410                                               2.3262576515375865E-14
30                                                415                                               2.333157360734167E-14
30                                                420                                               2.3401295644085448E-14
30                                                425                                               2.3469743583377762E-14
30                                                430                                               2.3536995880908318E-14
30                                                435                                               2.369657522689392E-14
30                                                440                                               2.3867849198039806E-14
30                                                445                                               2.4040601526803635E-14
30                                                450                                               2.4214874274056663E-14
30                                                455                                               2.4394193059961586E-14
30                                                460                                               2.4575406586014555E-14
30                                                465                                               2.475775803365462E-14
30                                                470                                               2.4941304891471742E-14
30                                                475                                               2.5346138018606965E-14
30                                                480                                               2.5857011089517864E-14
30                                                485                                               2.6393600070320286E-14
30                                                490                                               2.695870303968558E-14
30                                                495                                               2.755573677790626E-14
30                                                500                                               2.8435084270214513E-14
30                                                505                                               2.945766865895855E-14
30                                                510                                               3.058737565357801E-14
30                                                515                                               3.184051487622216E-14
30                                                520                                               3.3237782361372164E-14
30                                                525                                               3.400264012178591E-14
30                                                530                                               3.463479497436441E-14
30                                                535                                               3.5302211131243424E-14
30                                                540                                               3.60087798660052E-14
30                                                545                                               3.6755602601906635E-14
30                                                550                                               3.7463632980205045E-14
30                                                555                                               3.8014822388322463E-14
30                                                560                                               3.864348315737681E-14
30                                                565                                               3.941242843787849E-14
30                                                570                                               4.0404630670592514E-14
30                                                575                                               4.1710287835440225E-14
30                                                580                                               4.34037907386953E-14
30                                                585                                               4.527148948890433E-14
30                                                590                                               4.7174667330184126E-14
30                                                595                                               4.919274900386452E-14
30                                                600                                               5.137877526457818E-14
30                                                605                                               5.376999269811344E-14
30                                                610                                               5.632053325321352E-14
30                                                615                                               5.906377170949994E-14
30                                                620                                               6.18307339609162E-14
30                                                625                                               6.476104425578731E-14
30                                                630                                               6.796634705845002E-14
30                                                635                                               7.131843209427577E-14
30                                                640                                               7.467557873612233E-14
30                                                645                                               7.795953208195836E-14
30                                                650                                               8.134415395209375E-14
30                                                655                                               8.51111579300308E-14
30                                                660                                               8.885346036733183E-14
30                                                665                                               9.003447587809444E-14
30                                                670                                               8.970109042524807E-14
30                                                675                                               8.756692281812401E-14
30                                                680                                               8.391477716276117E-14
30                                                685                                               7.968833840382451E-14
30                                                690                                               7.577854982561942E-14
30                                                695                                               7.225557003625568E-14
30                                                700                                               6.877883991473892E-14
30                                                705                                               6.520449406514424E-14
30                                                710                                               6.16199493362562E-14
30                                                715                                               5.816827879551066E-14
30                                                720                                               5.4911697659174085E-14
30                                                725                                               5.1881032673793715E-14
30                                                730                                               4.908423700420782E-14
30                                                735                                               4.651548224157459E-14
30                                                740                                               4.416164011279744E-14
30                                                745                                               4.200634924186714E-14
30                                                750                                               4.0032409333311046E-14
30                                                755                                               3.822310884978393E-14
30                                                760                                               3.658564207782169E-14
30                                                765                                               3.508521371181892E-14
30                                                770                                               3.370296527428137E-14
30                                                775                                               3.242746308155986E-14
30                                                780                                               3.124851679184222E-14
30                                                785                                               3.0157026337528186E-14
30                                                790                                               2.914489208459436E-14
30                                                795                                               2.8204966435955694E-14
30                                                800                                               2.7330975237197338E-14
45                                                300                                               1.9916240890983307E-14
45                                                305                                               2.0131932501839735E-14
