% Model:              Simulação_oficial_V2.mph
% Version:            COMSOL 6.1.0.282
% Date:               Nov 17 2025, 19:03
% Table:              Table 7 - Volume Integration 2
% angle                                           lambda                                            Electric field norm (V*m^2)
15                                                470                                               1.642776896864848E-14
15                                                475                                               1.6822331994888586E-14
15                                                480                                               1.7335077722781115E-14
15                                                485                                               1.7881060036087847E-14
15                                                490                                               1.8463539096212352E-14
15                                                495                                               1.9086317618285895E-14
15                                                500                                               2.006525521697769E-14
15                                                505                                               2.1251313522020034E-14
15                                                510                                               2.2615275677502663E-14
15                                                515                                               2.4197969734968828E-14
15                                                520                                               2.605347809760326E-14
15                                                525                                               2.7205116549499953E-14
15                                                530                                               2.8246359514890483E-14
15                                                535                                               2.94137202320172E-14
15                                                540                                               3.0751524418763705E-14
15                                                545                                               3.231398902407776E-14
15                                                550                                               3.398503487691141E-14
15                                                555                                               3.541482305949609E-14
15                                                560                                               3.699084170956252E-14
15                                                565                                               3.863460552169255E-14
15                                                570                                               4.016219738896383E-14
15                                                575                                               4.126884809700913E-14
15                                                580                                               4.160883876201875E-14
15                                                585                                               4.0603425273579846E-14
15                                                590                                               3.869949413324529E-14
15                                                595                                               3.659803139894431E-14
15                                                600                                               3.46602249088577E-14
15                                                605                                               3.3179282434100046E-14
15                                                610                                               3.237867858012197E-14
15                                                615                                               3.243205272351533E-14
15                                                620                                               3.3287872019893224E-14
15                                                625                                               3.4785803475604663E-14
15                                                630                                               3.676867748574889E-14
15                                                635                                               3.8634208536792345E-14
15                                                640                                               3.939414408414543E-14
15                                                645                                               3.8369678810098504E-14
15                                                650                                               3.5923367892874437E-14
15                                                655                                               3.286897860464111E-14
15                                                660                                               2.968002924761498E-14
15                                                665                                               2.672283440729168E-14
15                                                670                                               2.4237255054265936E-14
15                                                675                                               2.2192400235221937E-14
15                                                680                                               2.051585529414021E-14
15                                                685                                               1.913122537374273E-14
15                                                690                                               1.7972231641543167E-14
15                                                695                                               1.69869171817254E-14
15                                                700                                               1.613688424451533E-14
15                                                705                                               1.5397332424880203E-14
15                                                710                                               1.4769087932290175E-14
15                                                715                                               1.4207399202289508E-14
15                                                720                                               1.3701916304274588E-14
15                                                725                                               1.324457015025172E-14
15                                                730                                               1.282894168680851E-14
15                                                735                                               1.2449862148256838E-14
15                                                740                                               1.2103122329908913E-14
15                                                745                                               1.1785253593313453E-14
15                                                750                                               1.1493376350754621E-14
15                                                755                                               1.1225055750359576E-14
15                                                760                                               1.0982467871104427E-14
15                                                765                                               1.0759852610701425E-14
15                                                770                                               1.0554616482287862E-14
15                                                775                                               1.0365417968910781E-14
15                                                780                                               1.019101852397061E-14
15                                                785                                               1.0030382539851415E-14
15                                                790                                               9.882633214163476E-15
15                                                795                                               9.747014189013855E-15
15                                                800                                               9.622866966565453E-15
30                                                300                                               1.502405051848019E-14
30                                                305                                               1.4991339545734794E-14
30                                                310                                               1.4983989853351308E-14
30                                                315                                               1.4950506852736098E-14
30                                                320                                               1.49126487576764E-14
30                                                325                                               1.5062355261773627E-14
30                                                330                                               1.5236049674514957E-14
30                                                335                                               1.5291163912575164E-14
30                                                340                                               1.5293514054876855E-14
30                                                345                                               1.5266945491022648E-14
30                                                350                                               1.5210996001285253E-14
30                                                355                                               1.5171294260156776E-14
30                                                360                                               1.5219199144412076E-14
30                                                365                                               1.5268521986861063E-14
30                                                370                                               1.531896422023589E-14
30                                                375                                               1.5370374746126316E-14
30                                                380                                               1.5423004148884632E-14
30                                                385                                               1.5424069355203844E-14
30                                                390                                               1.5402490655243398E-14
30                                                395                                               1.538066308557566E-14
30                                                400                                               1.5383722611117646E-14
30                                                405                                               1.5410206415545408E-14
30                                                410                                               1.5437050835188415E-14
30                                                415                                               1.546415076954697E-14
30                                                420                                               1.5491367357134307E-14
30                                                425                                               1.5518835568065574E-14
30                                                430                                               1.5546540429982024E-14
30                                                435                                               1.5677001514169696E-14
30                                                440                                               1.58213212429625E-14
30                                                445                                               1.5968214529302128E-14
30                                                450                                               1.6117672315474363E-14
30                                                455                                               1.626961438996336E-14
30                                                460                                               1.6423308853459064E-14
30                                                465                                               1.6578644438526842E-14
30                                                470                                               1.67355697456392E-14
30                                                475                                               1.714609747948243E-14
30                                                480                                               1.767974715931991E-14
30                                                485                                               1.8244349496502193E-14
30                                                490                                               1.8842376782579957E-14
30                                                495                                               1.9476617762571834E-14
30                                                500                                               2.0510733815257967E-14
30                                                505                                               2.1770604541914417E-14
30                                                510                                               2.3222311415476676E-14
30                                                515                                               2.491515902091317E-14
30                                                520                                               2.691760478544641E-14
30                                                525                                               2.8321688046541984E-14
30                                                530                                               2.968211423967282E-14
30                                                535                                               3.1220266267472865E-14
30                                                540                                               3.297294960766586E-14
30                                                545                                               3.498523368272482E-14
30                                                550                                               3.709402290835481E-14
30                                                555                                               3.8845763699898024E-14
30                                                560                                               4.0651366843909395E-14
30                                                565                                               4.2373323792838735E-14
30                                                570                                               4.379027245659357E-14
30                                                575                                               4.4633622457164716E-14
30                                                580                                               4.4683606481151055E-14
30                                                585                                               4.349132328816537E-14
30                                                590                                               4.1514121155647495E-14
30                                                595                                               3.940967645441517E-14
30                                                600                                               3.751544756910032E-14
30                                                605                                               3.6091581832762264E-14
30                                                610                                               3.5277518870762825E-14
30                                                615                                               3.502891126342043E-14
30                                                620                                               3.491489530506871E-14
30                                                625                                               3.4376793851488526E-14
30                                                630                                               3.305592619506124E-14
30                                                635                                               3.1086022318049576E-14
30                                                640                                               2.907425845468603E-14
30                                                645                                               2.7672357216600267E-14
30                                                650                                               2.737439938960676E-14
30                                                655                                               2.843104914480396E-14
30                                                660                                               3.031822041999997E-14
30                                                665                                               3.083511395009502E-14
30                                                670                                               2.9731287692473713E-14
30                                                675                                               2.757814892067933E-14
30                                                680                                               2.5195738384944343E-14
30                                                685                                               2.3010072241985507E-14
30                                                690                                               2.1135965522380472E-14
30                                                695                                               1.956235606744056E-14
30                                                700                                               1.8243867395346687E-14
30                                                705                                               1.7136497189528584E-14
30                                                710                                               1.6226546895675632E-14
30                                                715                                               1.5438052973333853E-14
30                                                720                                               1.4745944218916466E-14
30                                                725                                               1.4131538776123856E-14
30                                                730                                               1.3580926645138289E-14
30                                                735                                               1.3083596073616835E-14
30                                                740                                               1.263148195811355E-14
30                                                745                                               1.2218282709170329E-14
30                                                750                                               1.1838965018837836E-14
30                                                755                                               1.1489439147393348E-14
30                                                760                                               1.1171949936947047E-14
30                                                765                                               1.0878641502022859E-14
30                                                770                                               1.0605799137130748E-14
30                                                775                                               1.0351555499458604E-14
30                                                780                                               1.0114318217789414E-14
30                                                785                                               9.89271638509177E-15
30                                                790                                               9.685558956237865E-15
30                                                795                                               9.491803868066848E-15
30                                                800                                               9.31053631376925E-15
45                                                300                                               1.5010921428065414E-14
45                                                305                                               1.4974394679217048E-14
45                                                310                                               1.496586074963627E-14
45                                                315                                               1.4929747553675573E-14
45                                                320                                               1.488931104013961E-14
45                                                325                                               1.5047868491615357E-14
45                                                330                                               1.523106595279084E-14
45                                                335                                               1.5288034735116687E-14
45                                                340                                               1.528913979224194E-14
45                                                345                                               1.5259967547198336E-14
45                                                350                                               1.520007843663656E-14
45                                                355                                               1.5157725237426715E-14
45                                                360                                               1.5209266541266985E-14
45                                                365                                               1.5262220058102727E-14
45                                                370                                               1.531646840585248E-14
45                                                375                                               1.537193694724195E-14
45                                                380                                               1.5428644852462536E-14
45                                                385                                               1.5430368548724347E-14
45                                                390                                               1.5407982317102998E-14
45                                                395                                               1.538535240446958E-14
45                                                400                                               1.5388613037380384E-14
45                                                405                                               1.5416229459387155E-14
45                                                410                                               1.5444216265947623E-14
45                                                415                                               1.5472248501292487E-14
45                                                420                                               1.5499978184845895E-14
45                                                425                                               1.5527966521364418E-14
45                                                430                                               1.5556198438980412E-14
45                                                435                                               1.5691454693705165E-14
45                                                440                                               1.5840988686072024E-14
45                                                445                                               1.599303311479425E-14
45                                                450                                               1.6147572609167546E-14
45                                                455                                               1.630366112605989E-14
45                                                460                                               1.6461177327486343E-14
45                                                465                                               1.6620184024848425E-14
45                                                470                                               1.6780620135570948E-14
45                                                475                                               1.7204986183680178E-14
45                                                480                                               1.7755794231174942E-14
45                                                485                                               1.833644597913778E-14
45                                                490                                               1.8949072314645853E-14
45                                                495                                               1.9596032648107005E-14
45                                                500                                               2.065742985420659E-14
45                                                505                                               2.194762501308683E-14
45                                                510                                               2.342889174232536E-14
45                                                515                                               2.515046384256103E-14
45                                                520                                               2.7181473913183078E-14
45                                                525                                               2.864669024886326E-14
45                                                530                                               3.008887755393968E-14
45                                                535                                               3.172173807280793E-14
45                                                540                                               3.35777222666638E-14
45                                                545                                               3.56954269099303E-14
45                                                550                                               3.789697829524929E-14
45                                                555                                               3.9710797720138685E-14
45                                                560                                               4.156497894322905E-14
45                                                565                                               4.3334917035427334E-14
45                                                570                                               4.4814602016914375E-14
45                                                575                                               4.5739543937953025E-14
45                                                580                                               4.588368925727506E-14
45                                                585                                               4.4801166555735835E-14
45                                                590                                               4.296256800869872E-14
45                                                595                                               4.100907855604405E-14
45                                                600                                               3.9234247029025436E-14
45                                                605                                               3.7881201777283996E-14
45                                                610                                               3.714015005717068E-14
45                                                615                                               3.716344673816349E-14
45                                                620                                               3.789855498756214E-14
45                                                625                                               3.92124157736486E-14
45                                                630                                               4.094710923036582E-14
45                                                635                                               4.246901651193612E-14
45                                                640                                               4.276813639782739E-14
45                                                645                                               4.119170921412455E-14
45                                                650                                               3.8141276043612433E-14
45                                                655                                               3.456714960858455E-14
45                                                660                                               3.1149453550159265E-14
45                                                665                                               2.8213323238203955E-14
45                                                670                                               2.575979338182821E-14
45                                                675                                               2.369604332457948E-14
45                                                680                                               2.1942425380874737E-14
45                                                685                                               2.0436006830993842E-14
45                                                690                                               1.9128368462792735E-14
45                                                695                                               1.7982478877869875E-14
45                                                700                                               1.6969935783454524E-14
45                                                705                                               1.6072562073304768E-14
45                                                710                                               1.52999001847627E-14
45                                                715                                               1.4601589370716552E-14
45                                                720                                               1.3967291927469872E-14
45                                                725                                               1.3388541256191868E-14
45                                                730                                               1.2858340886409065E-14
45                                                735                                               1.2370881612921497E-14
45                                                740                                               1.1921310626293048E-14
45                                                745                                               1.1505461709554274E-14
45                                                750                                               1.1119636412400048E-14
45                                                755                                               1.0760551806681506E-14
45                                                760                                               1.0431299627261135E-14
45                                                765                                               1.0124191633069716E-14
45                                                770                                               9.835668022733923E-15
45                                                775                                               9.564011933775303E-15
45                                                780                                               9.307740466664396E-15
45                                                785                                               9.06557518704848E-15
45                                                790                                               8.836409334777285E-15
45                                                795                                               8.61927712492051E-15
45                                                800                                               8.413326605026187E-15
60                                                300                                               1.4954212966676276E-14
60                                                305                                               1.4916797813221202E-14
60                                                310                                               1.4907553028152485E-14
60                                                315                                               1.4870688012057032E-14
60                                                320                                               1.4829534520063418E-14
60                                                325                                               1.4988386450112687E-14
60                                                330                                               1.5171967871964776E-14
60                                                335                                               1.5229104302919024E-14
60                                                340                                               1.523031510471921E-14
60                                                345                                               1.5201110418078596E-14
60                                                350                                               1.5141053471746955E-14
60                                                355                                               1.5098399431606086E-14
60                                                360                                               1.5148758322388715E-14
60                                                365                                               1.520050200169888E-14
60                                                370                                               1.5253380462649757E-14
60                                                375                                               1.5307260390739597E-14
60                                                380                                               1.5362340172471006E-14
60                                                385                                               1.5362990263510524E-14
60                                                390                                               1.533978926709326E-14
60                                                395                                               1.531635606593018E-14
60                                                400                                               1.5319002899843507E-14
60                                                405                                               1.534617459700424E-14
60                                                410                                               1.5373718581365428E-14
60                                                415                                               1.5401475727522302E-14
60                                                420                                               1.5429258817531756E-14
60                                                425                                               1.5457308188395585E-14
60                                                430                                               1.5485608268998193E-14
60                                                435                                               1.5621263226745635E-14
60                                                440                                               1.577123781264445E-14
60                                                445                                               1.5923729039040323E-14
60                                                450                                               1.6078721918168267E-14
60                                                455                                               1.6235954252557212E-14
60                                                460                                               1.6394790203715966E-14
60                                                465                                               1.6555144370947914E-14
60                                                470                                               1.6716955693437213E-14
60                                                475                                               1.7141284891273743E-14
60                                                480                                               1.7691401788688462E-14
60                                                485                                               1.8271233747748627E-14
60                                                490                                               1.8882890850306156E-14
60                                                495                                               1.9528704089938155E-14
60                                                500                                               2.0581084017667114E-14
60                                                505                                               2.185845342445975E-14
60                                                510                                               2.332442058956913E-14
60                                                515                                               2.502844398917011E-14
60                                                520                                               2.704095437038657E-14
60                                                525                                               2.848956546296563E-14
60                                                530                                               2.991426634944006E-14
60                                                535                                               3.152448952444725E-14
60                                                540                                               3.334580167233961E-14
60                                                545                                               3.540852960600814E-14
60                                                550                                               3.753629768068127E-14
60                                                555                                               3.928792560258081E-14
60                                                560                                               4.111157451721025E-14
60                                                565                                               4.292296898662516E-14
60                                                570                                               4.456165868526147E-14
60                                                575                                               4.578669420698312E-14
60                                                580                                               4.633575938262803E-14
60                                                585                                               4.5609055766298114E-14
60                                                590                                               4.394600268301662E-14
60                                                595                                               4.195219169680534E-14
60                                                600                                               3.9927475711371635E-14
60                                                605                                               3.821853138858797E-14
60                                                610                                               3.713117694730111E-14
60                                                615                                               3.685693863560433E-14
60                                                620                                               3.735543822673666E-14
60                                                625                                               3.846097830076977E-14
60                                                630                                               4.0033623176109744E-14
60                                                635                                               4.156114386900902E-14
60                                                640                                               4.2121989167923416E-14
60                                                645                                               4.0923770131888355E-14
60                                                650                                               3.814956407516444E-14
60                                                655                                               3.470956679367667E-14
60                                                660                                               3.1345941409676735E-14
60                                                665                                               2.842606490637465E-14
60                                                670                                               2.5984071816073545E-14
60                                                675                                               2.3929676166944185E-14
60                                                680                                               2.218386213166086E-14
60                                                685                                               2.0683857411914548E-14
60                                                690                                               1.9381265322269327E-14
60                                                695                                               1.8238991532913434E-14
60                                                700                                               1.7228466896167447E-14
60                                                705                                               1.63312385501076E-14
60                                                710                                               1.5556437030940144E-14
60                                                715                                               1.4854337638712474E-14
60                                                720                                               1.4214755607856868E-14
60                                                725                                               1.3629381603116309E-14
60                                                730                                               1.3091352466253779E-14
60                                                735                                               1.2594944837237186E-14
60                                                740                                               1.213534498807776E-14
60                                                745                                               1.1708477107523172E-14
60                                                750                                               1.1310874983002965E-14
60                                                755                                               1.0939577960644277E-14
60                                                760                                               1.0598149427569296E-14
60                                                765                                               1.0279010241836332E-14
60                                                770                                               9.978723960269511E-15
60                                                775                                               9.695695885628285E-15
60                                                780                                               9.428516924048815E-15
60                                                785                                               9.175937879113455E-15
60                                                790                                               8.936848092652193E-15
60                                                795                                               8.710257254242924E-15
60                                                800                                               8.495279867955326E-15
75                                                300                                               1.4972077346860938E-14
75                                                305                                               1.4937013894880528E-14
75                                                310                                               1.492793633683998E-14
75                                                315                                               1.4892786001619926E-14
75                                                320                                               1.4853431642246154E-14
75                                                325                                               1.500294997585966E-14
75                                                330                                               1.5176504177711975E-14
75                                                335                                               1.5230878277656002E-14
75                                                340                                               1.523232614642314E-14
75                                                345                                               1.5204799807146463E-14
75                                                350                                               1.5147830941748778E-14
75                                                355                                               1.5107211469336732E-14
75                                                360                                               1.5154428004438802E-14
75                                                365                                               1.5203064771068528E-14
75                                                370                                               1.5252803818687567E-14
75                                                375                                               1.5303486963412895E-14
75                                                380                                               1.535539191785545E-14
75                                                385                                               1.5355725335086845E-14
75                                                390                                               1.5333436779164494E-14
75                                                395                                               1.531092833165461E-14
75                                                400                                               1.531339173276998E-14
75                                                405                                               1.533934961608518E-14
75                                                410                                               1.536568147230319E-14
75                                                415                                               1.539230187181265E-14
75                                                420                                               1.541909335537852E-14
75                                                425                                               1.5446151503833673E-14
75                                                430                                               1.5473460547972356E-14
75                                                435                                               1.5603643903264986E-14
75                                                440                                               1.5747676748321363E-14
75                                                445                                               1.5894258962491588E-14
75                                                450                                               1.6043379652210602E-14
75                                                455                                               1.6195111154387156E-14
75                                                460                                               1.6348637655965384E-14
75                                                465                                               1.6503819411516536E-14
75                                                470                                               1.666060713415765E-14
75                                                475                                               1.7069940506807477E-14
75                                                480                                               1.760124644788849E-14
75                                                485                                               1.8162455712529955E-14
75                                                490                                               1.8755764692726938E-14
75                                                495                                               1.9383602108728437E-14
75                                                500                                               2.04013927010082E-14
75                                                505                                               2.1636335390752237E-14
75                                                510                                               2.3054058186152476E-14
75                                                515                                               2.4702445558374205E-14
75                                                520                                               2.6650315198289386E-14
75                                                525                                               2.8053239916789457E-14
75                                                530                                               2.944777734660686E-14
75                                                535                                               3.104406886757203E-14
75                                                540                                               3.2871255835693215E-14
75                                                545                                               3.495930183962088E-14
75                                                550                                               3.712360404136724E-14
75                                                555                                               3.8900463291558424E-14
75                                                560                                               4.0730644522190804E-14
75                                                565                                               4.249864525457599E-14
75                                                570                                               4.3996076912429366E-14
75                                                575                                               4.495811869822451E-14
75                                                580                                               4.517026463872423E-14
75                                                585                                               4.417940089722467E-14
75                                                590                                               4.241584166428205E-14
75                                                595                                               4.047413183886833E-14
75                                                600                                               3.863644022434485E-14
75                                                605                                               3.717564464458648E-14
75                                                610                                               3.628413614057702E-14
75                                                615                                               3.608323359480482E-14
75                                                620                                               3.65263409271396E-14
75                                                625                                               3.743629883639243E-14
75                                                630                                               3.850390990624404E-14
75                                                635                                               3.896104143711783E-14
75                                                640                                               3.8023157513096746E-14
75                                                645                                               3.568406936168975E-14
75                                                650                                               3.2665841472780344E-14
75                                                655                                               2.96482307631986E-14
75                                                660                                               2.695246072796664E-14
75                                                665                                               2.47126510993713E-14
75                                                670                                               2.2836283826188397E-14
75                                                675                                               2.124820983626988E-14
75                                                680                                               1.9889073874555582E-14
75                                                685                                               1.8713027839229984E-14
75                                                690                                               1.7684823994058523E-14
75                                                695                                               1.6777397825684488E-14
75                                                700                                               1.5969922975135216E-14
75                                                705                                               1.524934880971717E-14
75                                                710                                               1.4625001903696215E-14
75                                                715                                               1.4056994503892458E-14
75                                                720                                               1.35379038234118E-14
75                                                725                                               1.3061662283346066E-14
75                                                730                                               1.2623241909174063E-14
75                                                735                                               1.2218428851811223E-14
75                                                740                                               1.1843661893586501E-14
75                                                745                                               1.1495902246899033E-14
75                                                750                                               1.117253669119285E-14
75                                                755                                               1.0871299013273273E-14
75                                                760                                               1.0595184235098938E-14
75                                                765                                               1.0338005906001887E-14
75                                                770                                               1.009697798765929E-14
75                                                775                                               9.87083256999547E-15
75                                                780                                               9.658469937930257E-15
75                                                785                                               9.458935313474923E-15
75                                                790                                               9.271398127735076E-15
75                                                795                                               9.09512827128478E-15
75                                                800                                               8.929474450036156E-15
