% Model:              Simulação_oficial_V3.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 27 2026, 15:04
% Table:              Table 9 - Volume Integration 2
% angle                                           lambda                                            Electric field norm (V*m^2)
15                                                495                                               1.4491915949222796E-14
15                                                500                                               1.5111884003525643E-14
15                                                505                                               1.583977867328592E-14
15                                                510                                               1.6671764066992732E-14
15                                                515                                               1.7633246863702155E-14
15                                                520                                               1.8756601700761352E-14
15                                                525                                               1.9195166919648097E-14
15                                                530                                               1.943141066211097E-14
15                                                535                                               1.9637957883940963E-14
15                                                540                                               1.9819905822643866E-14
15                                                545                                               1.9984195556117078E-14
15                                                550                                               2.0074291357960798E-14
15                                                555                                               2.0000739795393392E-14
15                                                560                                               1.9943094687799795E-14
15                                                565                                               1.992920851466359E-14
15                                                570                                               1.9985724849903115E-14
15                                                575                                               2.0124181387864005E-14
15                                                580                                               2.034267407915742E-14
15                                                585                                               2.0517900988687548E-14
15                                                590                                               2.071387514201325E-14
15                                                595                                               2.1056009535006983E-14
15                                                600                                               2.1438673138724933E-14
15                                                605                                               2.156574401890286E-14
15                                                610                                               2.121951487124091E-14
15                                                615                                               2.0571191890300467E-14
15                                                620                                               2.0053888287971036E-14
15                                                625                                               1.987998481434655E-14
15                                                630                                               2.0126069623208584E-14
15                                                635                                               2.084003140581053E-14
15                                                640                                               2.2061170124162472E-14
15                                                645                                               2.3854522762704976E-14
15                                                650                                               2.6339609807657592E-14
15                                                655                                               2.9720159813553E-14
15                                                660                                               3.4233368558917824E-14
15                                                665                                               3.921622347343835E-14
15                                                670                                               4.520162962589668E-14
15                                                675                                               5.1578210521855224E-14
15                                                680                                               5.653045242059683E-14
15                                                685                                               5.750525478196934E-14
15                                                690                                               5.38379330444929E-14
15                                                695                                               4.76627857994995E-14
15                                                700                                               4.130674406709764E-14
15                                                705                                               3.5838248043572046E-14
15                                                710                                               3.153469311278982E-14
15                                                715                                               2.8162329542059117E-14
15                                                720                                               2.5538075258679494E-14
15                                                725                                               2.3515241007279838E-14
15                                                730                                               2.1993243647974253E-14
15                                                735                                               2.0917703622769846E-14
15                                                740                                               2.028024467857325E-14
15                                                745                                               2.0118457213580462E-14
15                                                750                                               2.05099569686748E-14
15                                                755                                               2.15530469282948E-14
15                                                760                                               2.32731291495143E-14
15                                                765                                               2.564597497258634E-14
15                                                770                                               2.8412783983073118E-14
15                                                775                                               3.081309153455147E-14
15                                                780                                               3.1633704621958E-14
15                                                785                                               3.018280758046802E-14
15                                                790                                               2.713787279520942E-14
15                                                795                                               2.370337155300096E-14
15                                                800                                               2.0608672023536415E-14
30                                                300                                               1.208935398458436E-14
30                                                305                                               1.21025753032878E-14
30                                                310                                               1.2120938080051522E-14
30                                                315                                               1.2117637225978028E-14
30                                                320                                               1.2107263652122478E-14
30                                                325                                               1.2210184890701812E-14
30                                                330                                               1.2327621948190391E-14
30                                                335                                               1.237358845454822E-14
30                                                340                                               1.2386314633573724E-14
30                                                345                                               1.2378747972535676E-14
30                                                350                                               1.2350825602672803E-14
30                                                355                                               1.2330076884193977E-14
30                                                360                                               1.2352660216128431E-14
30                                                365                                               1.237610504215598E-14
30                                                370                                               1.2399036237454222E-14
30                                                375                                               1.2420948419626413E-14
30                                                380                                               1.2443660292202268E-14
30                                                385                                               1.2439964626847374E-14
30                                                390                                               1.2424602032793275E-14
30                                                395                                               1.2409101904380592E-14
30                                                400                                               1.2410136200437919E-14
30                                                405                                               1.2426623684393705E-14
30                                                410                                               1.2443253402971656E-14
30                                                415                                               1.2461165765110954E-14
30                                                420                                               1.2481384029914611E-14
30                                                425                                               1.2501667595044644E-14
30                                                430                                               1.2522018594821885E-14
30                                                435                                               1.2608367162392748E-14
30                                                440                                               1.2704153746376961E-14
30                                                445                                               1.2802189358069591E-14
30                                                450                                               1.2902507328267387E-14
30                                                455                                               1.3010560973315572E-14
30                                                460                                               1.3122220865287084E-14
30                                                465                                               1.3236350947756768E-14
30                                                470                                               1.3353001431703579E-14
30                                                475                                               1.3626072986500722E-14
30                                                480                                               1.3979525466820376E-14
30                                                485                                               1.435870274946502E-14
30                                                490                                               1.4766478769590333E-14
30                                                495                                               1.5206237235518397E-14
30                                                500                                               1.583725480582269E-14
30                                                505                                               1.6584170256798658E-14
30                                                510                                               1.7435072803120645E-14
30                                                515                                               1.8414196315311373E-14
30                                                520                                               1.9552936923479818E-14
30                                                525                                               2.011917014370103E-14
30                                                530                                               2.055661318974142E-14
30                                                535                                               2.1032445657045386E-14
30                                                540                                               2.1565711385805826E-14
30                                                545                                               2.2171351034769E-14
30                                                550                                               2.2763016472193267E-14
30                                                555                                               2.3162082826153863E-14
30                                                560                                               2.3582874094811282E-14
30                                                565                                               2.4053585825439446E-14
30                                                570                                               2.4626228768973888E-14
30                                                575                                               2.5374943579385843E-14
30                                                580                                               2.6402480575406985E-14
30                                                585                                               2.7596700897120798E-14
30                                                590                                               2.8970526136557795E-14
30                                                595                                               3.052411405151231E-14
30                                                600                                               3.18202925182307E-14
30                                                605                                               3.222484649119404E-14
30                                                610                                               3.137267126154947E-14
30                                                615                                               2.955881189800846E-14
30                                                620                                               2.763510787612737E-14
30                                                625                                               2.606103982254222E-14
30                                                630                                               2.4982788741078134E-14
30                                                635                                               2.4530471048893183E-14
30                                                640                                               2.479328631816712E-14
30                                                645                                               2.585936548107795E-14
30                                                650                                               2.7852334510004115E-14
30                                                655                                               3.0979210010406926E-14
30                                                660                                               3.5485538611091874E-14
30                                                665                                               4.052298795065337E-14
30                                                670                                               4.631480647470049E-14
30                                                675                                               5.146202414575264E-14
30                                                680                                               5.343326475058751E-14
30                                                685                                               5.085821128104764E-14
30                                                690                                               4.542525995257457E-14
30                                                695                                               3.9606171247375404E-14
30                                                700                                               3.463972948819865E-14
30                                                705                                               3.0787892468792396E-14
30                                                710                                               2.8000645293631133E-14
30                                                715                                               2.600914055488218E-14
30                                                720                                               2.4682284809072652E-14
30                                                725                                               2.3940002235196342E-14
30                                                730                                               2.3741681519878587E-14
30                                                735                                               2.407477188177173E-14
30                                                740                                               2.494479803981186E-14
30                                                745                                               2.6369097473782322E-14
30                                                750                                               2.837825914450528E-14
30                                                755                                               3.102024388669443E-14
30                                                760                                               3.4249663530410215E-14
30                                                765                                               3.808349359118736E-14
30                                                770                                               4.236044308337869E-14
30                                                775                                               4.6529293793321206E-14
30                                                780                                               4.9523276468417594E-14
30                                                785                                               5.011708466471356E-14
30                                                790                                               4.7908712804326075E-14
30                                                795                                               4.37484111949163E-14
30                                                800                                               3.8916958880322314E-14
45                                                300                                               1.2746590695277042E-14
45                                                305                                               1.2781243203153626E-14
45                                                310                                               1.2816396396697733E-14
45                                                315                                               1.2827752737237901E-14
45                                                320                                               1.2829807814874288E-14
45                                                325                                               1.2938869813907663E-14
45                                                330                                               1.3061191777407757E-14
45                                                335                                               1.3112649110996357E-14
45                                                340                                               1.3130538203441164E-14
45                                                345                                               1.312806895607522E-14
45                                                350                                               1.3105118838438005E-14
45                                                355                                               1.3089415402660861E-14
45                                                360                                               1.3121163727034552E-14
45                                                365                                               1.3153685743761003E-14
45                                                370                                               1.3186227088677214E-14
45                                                375                                               1.3218566963592296E-14
45                                                380                                               1.3251743146693782E-14
45                                                385                                               1.3255357892421888E-14
45                                                390                                               1.3245698845849916E-14
45                                                395                                               1.3235641168969804E-14
45                                                400                                               1.3241447711678523E-14
45                                                405                                               1.3262181548000225E-14
45                                                410                                               1.3282970736211318E-14
45                                                415                                               1.3304237297495843E-14
45                                                420                                               1.3326309489071587E-14
45                                                425                                               1.3348357754426498E-14
45                                                430                                               1.3370390457237044E-14
45                                                435                                               1.3458365028537933E-14
45                                                440                                               1.3555559408887558E-14
45                                                445                                               1.3654759841297891E-14
45                                                450                                               1.3755984175477088E-14
45                                                455                                               1.3861522320840996E-14
45                                                460                                               1.3969500274489792E-14
45                                                465                                               1.4079432157101354E-14
45                                                470                                               1.4191345140009575E-14
45                                                475                                               1.4465771323524452E-14
45                                                480                                               1.4821328029100638E-14
45                                                485                                               1.5200263876354902E-14
45                                                490                                               1.5605080878580086E-14
45                                                495                                               1.603874545859349E-14
45                                                500                                               1.6693589453307806E-14
45                                                505                                               1.747234677953847E-14
45                                                510                                               1.8354718708984512E-14
45                                                515                                               1.9362284774410533E-14
45                                                520                                               2.052248408719961E-14
45                                                525                                               2.1170206574528108E-14
45                                                530                                               2.1723023972374204E-14
45                                                535                                               2.2339515525205713E-14
45                                                540                                               2.3042904327535445E-14
45                                                545                                               2.3854096310950274E-14
45                                                550                                               2.4690748452722444E-14
45                                                555                                               2.536838120617296E-14
45                                                560                                               2.6119473139436372E-14
45                                                565                                               2.6977895522348602E-14
45                                                570                                               2.8011179834607373E-14
45                                                575                                               2.933298752140811E-14
45                                                580                                               3.1103477176564735E-14
45                                                585                                               3.316195737432446E-14
45                                                590                                               3.540144622177525E-14
45                                                595                                               3.770918321563454E-14
45                                                600                                               3.947644152404474E-14
45                                                605                                               3.997989668735703E-14
45                                                610                                               3.8874492228385325E-14
45                                                615                                               3.65116845082534E-14
45                                                620                                               3.387496419750599E-14
45                                                625                                               3.151789405497179E-14
45                                                630                                               2.9622511413480175E-14
45                                                635                                               2.8378381721824092E-14
45                                                640                                               2.7937300191421083E-14
45                                                645                                               2.845696889668294E-14
45                                                650                                               3.013449115037277E-14
45                                                655                                               3.324262641523587E-14
45                                                660                                               3.799290936376144E-14
45                                                665                                               4.278652857662993E-14
45                                                670                                               4.6767530225448794E-14
45                                                675                                               4.752705460139392E-14
45                                                680                                               4.442004791962363E-14
45                                                685                                               3.9516494791273985E-14
45                                                690                                               3.485058083752906E-14
45                                                695                                               3.117636552488778E-14
45                                                700                                               2.8532997611062136E-14
45                                                705                                               2.6772922780767672E-14
45                                                710                                               2.5752520967393647E-14
45                                                715                                               2.5294734849808285E-14
45                                                720                                               2.5319887184378106E-14
45                                                725                                               2.5777732123930398E-14
45                                                730                                               2.6637494270850782E-14
45                                                735                                               2.7881204137317426E-14
45                                                740                                               2.9505872023926533E-14
45                                                745                                               3.152738936588645E-14
45                                                750                                               3.397919357190386E-14
45                                                755                                               3.6905644068636155E-14
45                                                760                                               4.024659320445297E-14
45                                                765                                               4.403574370516507E-14
45                                                770                                               4.8197459544518645E-14
45                                                775                                               5.2455957902392656E-14
45                                                780                                               5.626209663757128E-14
45                                                785                                               5.880896345850029E-14
45                                                790                                               5.932307495829482E-14
45                                                795                                               5.755452955792448E-14
45                                                800                                               5.3978917048882795E-14
60                                                300                                               1.3388084334106054E-14
60                                                305                                               1.3426915320185375E-14
60                                                310                                               1.3466270110445665E-14
60                                                315                                               1.3481699827390175E-14
60                                                320                                               1.348755694614867E-14
60                                                325                                               1.3600274056539325E-14
60                                                330                                               1.3726222860411816E-14
60                                                335                                               1.3779977193900345E-14
60                                                340                                               1.37994632956893E-14
60                                                345                                               1.3798549917621062E-14
60                                                350                                               1.3777003183944256E-14
60                                                355                                               1.3763409095601414E-14
60                                                360                                               1.3802466339374728E-14
60                                                365                                               1.3842353706918988E-14
60                                                370                                               1.388282212657977E-14
60                                                375                                               1.3923866768083177E-14
60                                                380                                               1.3965844769868863E-14
60                                                385                                               1.3974958125436302E-14
60                                                390                                               1.3969232349187174E-14
60                                                395                                               1.3962972381133657E-14
60                                                400                                               1.397240546539504E-14
60                                                405                                               1.3996672263413977E-14
60                                                410                                               1.4020965347374536E-14
60                                                415                                               1.4045098879091249E-14
60                                                420                                               1.4068811884575617E-14
60                                                425                                               1.4092452315937663E-14
60                                                430                                               1.4116029896099126E-14
60                                                435                                               1.4206624431612984E-14
60                                                440                                               1.4306348606261197E-14
60                                                445                                               1.440783896162695E-14
60                                                450                                               1.4511096030777005E-14
60                                                455                                               1.4615687195530543E-14
60                                                460                                               1.4721627094538094E-14
60                                                465                                               1.4828973297728545E-14
60                                                470                                               1.49377211605389E-14
60                                                475                                               1.5215970663276203E-14
60                                                480                                               1.5576430007059504E-14
60                                                485                                               1.5957851768496544E-14
60                                                490                                               1.636230286380964E-14
60                                                495                                               1.6792229620776494E-14
60                                                500                                               1.7475122483148482E-14
60                                                505                                               1.8295879753748715E-14
60                                                510                                               1.9231141385586E-14
60                                                515                                               2.0309016752004438E-14
60                                                520                                               2.1567776592834552E-14
60                                                525                                               2.236193647801337E-14
60                                                530                                               2.3074175181605135E-14
60                                                535                                               2.384819593176485E-14
60                                                540                                               2.469191547473682E-14
60                                                545                                               2.5609717846707584E-14
60                                                550                                               2.6501428539078802E-14
60                                                555                                               2.7185190018201685E-14
60                                                560                                               2.7928138112127103E-14
60                                                565                                               2.8777934885587045E-14
60                                                570                                               2.981135825962843E-14
60                                                575                                               3.1119770424098654E-14
60                                                580                                               3.2780728227394585E-14
60                                                585                                               3.4587756509291485E-14
60                                                590                                               3.6579322991636436E-14
60                                                595                                               3.892593247988454E-14
60                                                600                                               4.139544015180463E-14
60                                                605                                               4.3414894980066347E-14
60                                                610                                               4.421880564171733E-14
60                                                615                                               4.3324729627513745E-14
60                                                620                                               4.1124903474493416E-14
60                                                625                                               3.842505400949159E-14
60                                                630                                               3.567525804654485E-14
60                                                635                                               3.3237108649499295E-14
60                                                640                                               3.136282708013798E-14
60                                                645                                               3.026393890008099E-14
60                                                650                                               3.017250918242156E-14
60                                                655                                               3.137408742880392E-14
60                                                660                                               3.413380043388908E-14
60                                                665                                               3.7443073906262446E-14
60                                                670                                               4.0554987752935214E-14
60                                                675                                               4.133289350284794E-14
60                                                680                                               3.8935458202258326E-14
60                                                685                                               3.5102574465535485E-14
60                                                690                                               3.162039617771822E-14
60                                                695                                               2.908497997473348E-14
60                                                700                                               2.7467308530014413E-14
60                                                705                                               2.6596056732403277E-14
60                                                710                                               2.6298882888990838E-14
60                                                715                                               2.644047816170763E-14
60                                                720                                               2.6953535632475594E-14
60                                                725                                               2.7793127254788544E-14
60                                                730                                               2.8928837662636834E-14
60                                                735                                               3.034584025984932E-14
60                                                740                                               3.2045581955280163E-14
60                                                745                                               3.404325426762096E-14
60                                                750                                               3.636347336724801E-14
60                                                755                                               3.903458455066177E-14
60                                                760                                               4.199146019767751E-14
60                                                765                                               4.526967451505155E-14
60                                                770                                               4.884020763639923E-14
60                                                775                                               5.2574670545880136E-14
60                                                780                                               5.6220027529075624E-14
60                                                785                                               5.93710926876604E-14
60                                                790                                               6.151142547955678E-14
60                                                795                                               6.216935588449845E-14
60                                                800                                               6.114114445243049E-14
75                                                300                                               1.3917640739783394E-14
75                                                305                                               1.3943163552580257E-14
75                                                310                                               1.3973391568294572E-14
75                                                315                                               1.3981628271754836E-14
75                                                320                                               1.3981926433467557E-14
75                                                325                                               1.4093561217967479E-14
75                                                330                                               1.4219484736043622E-14
75                                                335                                               1.4271052776533075E-14
75                                                340                                               1.428777492835431E-14
75                                                345                                               1.428429814161326E-14
75                                                350                                               1.4260223477633636E-14
75                                                355                                               1.4245245899333583E-14
75                                                360                                               1.4288032908532454E-14
75                                                365                                               1.4331870260816715E-14
75                                                370                                               1.4376842754458497E-14
75                                                375                                               1.4423075386753418E-14
75                                                380                                               1.447042349113852E-14
75                                                385                                               1.4482172406413996E-14
75                                                390                                               1.4477883958908978E-14
75                                                395                                               1.4473078979597095E-14
75                                                400                                               1.4484165356120783E-14
75                                                405                                               1.4510300725025608E-14
75                                                410                                               1.453650865962357E-14
75                                                415                                               1.456216563078805E-14
75                                                420                                               1.4586588304158903E-14
75                                                425                                               1.4610951968519296E-14
75                                                430                                               1.4635261764800284E-14
75                                                435                                               1.4728076441018385E-14
75                                                440                                               1.482999063659785E-14
75                                                445                                               1.4933449612463832E-14
75                                                450                                               1.503843716642636E-14
75                                                455                                               1.514259850596983E-14
75                                                460                                               1.5247279126793357E-14
75                                                465                                               1.535292146644542E-14
75                                                470                                               1.5459501566804938E-14
75                                                475                                               1.5740701101539895E-14
75                                                480                                               1.610413891903218E-14
75                                                485                                               1.6485690849568413E-14
75                                                490                                               1.688685956102846E-14
75                                                495                                               1.7309406140459253E-14
75                                                500                                               1.7999827298110633E-14
75                                                505                                               1.8828329544397958E-14
75                                                510                                               1.9765900217378928E-14
75                                                515                                               2.0839196163267663E-14
75                                                520                                               2.208578348729392E-14
75                                                525                                               2.2948888708671226E-14
75                                                530                                               2.3775605503748127E-14
75                                                535                                               2.469736163062256E-14
75                                                540                                               2.572460789181093E-14
75                                                545                                               2.685891913382959E-14
75                                                550                                               2.797578319953437E-14
75                                                555                                               2.8845224565230375E-14
75                                                560                                               2.9755977249701717E-14
75                                                565                                               3.0781504343387103E-14
75                                                570                                               3.2031519685881256E-14
75                                                575                                               3.3595415223569493E-14
75                                                580                                               3.551329372810535E-14
75                                                585                                               3.7484574292731563E-14
75                                                590                                               3.952473850746119E-14
75                                                595                                               4.1839789501916514E-14
75                                                600                                               4.422649126762184E-14
75                                                605                                               4.61634039390348E-14
75                                                610                                               4.695594963253641E-14
75                                                615                                               4.614311810322157E-14
75                                                620                                               4.401716219908598E-14
75                                                625                                               4.1284219583604E-14
75                                                630                                               3.833830532203105E-14
75                                                635                                               3.5500377443112904E-14
75                                                640                                               3.2972479759708594E-14
75                                                645                                               3.087602117232295E-14
75                                                650                                               2.930874257032875E-14
75                                                655                                               2.8408848385298035E-14
75                                                660                                               2.840591220831707E-14
75                                                665                                               2.9215361462562725E-14
75                                                670                                               3.06808464712915E-14
75                                                675                                               3.181587546954776E-14
75                                                680                                               3.131744873033152E-14
75                                                685                                               2.948086452125093E-14
75                                                690                                               2.764094479315839E-14
75                                                695                                               2.6432209520835E-14
75                                                700                                               2.5863107266875417E-14
75                                                705                                               2.5795641456333138E-14
75                                                710                                               2.6085130972293755E-14
75                                                715                                               2.6668274303503088E-14
75                                                720                                               2.7501025389580673E-14
75                                                725                                               2.855598288832064E-14
75                                                730                                               2.982056468085072E-14
75                                                735                                               3.129511472763361E-14
75                                                740                                               3.2989917066416505E-14
75                                                745                                               3.492208811848091E-14
75                                                750                                               3.71126135610413E-14
75                                                755                                               3.9582743947524416E-14
75                                                760                                               4.226834321575142E-14
75                                                765                                               4.520416070243772E-14
75                                                770                                               4.8375814561977416E-14
75                                                775                                               5.170295029045684E-14
75                                                780                                               5.5031693944900336E-14
75                                                785                                               5.811393467303144E-14
75                                                790                                               6.061139255144754E-14
75                                                795                                               6.215144371784947E-14
75                                                800                                               6.244091991065314E-14
